"Parámetro","Fecha","Hora","Valor","Unidad"
"DV","2018-10-01","23:00 - 0:00","89","°A"
"DV","2018-10-02","23:00 - 0:00","124","°A"
"DV","2018-10-02","0:00 - 1:00","60","°A"
"DV","2018-10-02","1:00 - 2:00","71","°A"
"DV","2018-10-02","2:00 - 3:00","99","°A"
"DV","2018-10-02","3:00 - 4:00","71","°A"
"DV","2018-10-02","4:00 - 5:00","134","°A"
"DV","2018-10-02","5:00 - 6:00","63","°A"
"DV","2018-10-02","6:00 - 7:00","135","°A"
"DV","2018-10-02","7:00 - 8:00","92","°A"
"DV","2018-10-02","8:00 - 9:00","111","°A"
"DV","2018-10-02","9:00 - 10:00","104","°A"
"DV","2018-10-02","10:00 - 11:00","103","°A"
"DV","2018-10-02","11:00 - 12:00","97","°A"
"DV","2018-10-02","12:00 - 13:00","214","°A"
"DV","2018-10-02","13:00 - 14:00","113","°A"
"DV","2018-10-02","14:00 - 15:00","113","°A"
"DV","2018-10-02","15:00 - 16:00","92","°A"
"DV","2018-10-02","16:00 - 17:00","96","°A"
"DV","2018-10-02","17:00 - 18:00","92","°A"
"DV","2018-10-02","18:00 - 19:00","103","°A"
"DV","2018-10-02","19:00 - 20:00","98","°A"
"DV","2018-10-02","20:00 - 21:00","86","°A"
"DV","2018-10-02","21:00 - 22:00","90","°A"
"DV","2018-10-02","22:00 - 23:00","92","°A"
"DV","2018-10-03","23:00 - 0:00","195","°A"
"DV","2018-10-03","0:00 - 1:00","174","°A"
"DV","2018-10-03","1:00 - 2:00","149","°A"
"DV","2018-10-03","2:00 - 3:00","165","°A"
"DV","2018-10-03","3:00 - 4:00","151","°A"
"DV","2018-10-03","4:00 - 5:00","184","°A"
"DV","2018-10-03","5:00 - 6:00","102","°A"
"DV","2018-10-03","6:00 - 7:00","122","°A"
"DV","2018-10-03","7:00 - 8:00","61","°A"
"DV","2018-10-03","8:00 - 9:00","118","°A"
"DV","2018-10-03","9:00 - 10:00","98","°A"
"DV","2018-10-03","10:00 - 11:00","156","°A"
"DV","2018-10-03","11:00 - 12:00","112","°A"
"DV","2018-10-03","12:00 - 13:00","123","°A"
"DV","2018-10-03","13:00 - 14:00","109","°A"
"DV","2018-10-03","14:00 - 15:00","127","°A"
"DV","2018-10-03","15:00 - 16:00","85","°A"
"DV","2018-10-03","16:00 - 17:00","88","°A"
"DV","2018-10-03","17:00 - 18:00","86","°A"
"DV","2018-10-03","18:00 - 19:00","60","°A"
"DV","2018-10-03","19:00 - 20:00","91","°A"
"DV","2018-10-03","20:00 - 21:00","82","°A"
"DV","2018-10-03","21:00 - 22:00","85","°A"
"DV","2018-10-03","22:00 - 23:00","75","°A"
"DV","2018-10-04","23:00 - 0:00","123","°A"
"DV","2018-10-04","0:00 - 1:00","94","°A"
"DV","2018-10-04","1:00 - 2:00","69","°A"
"DV","2018-10-04","2:00 - 3:00","157","°A"
"DV","2018-10-04","3:00 - 4:00","168","°A"
"DV","2018-10-04","4:00 - 5:00","72","°A"
"DV","2018-10-04","5:00 - 6:00","47","°A"
"DV","2018-10-04","6:00 - 7:00","139","°A"
"DV","2018-10-04","7:00 - 8:00","168","°A"
"DV","2018-10-04","8:00 - 9:00","131","°A"
"DV","2018-10-04","9:00 - 10:00","91","°A"
"DV","2018-10-04","10:00 - 11:00","91","°A"
"DV","2018-10-04","11:00 - 12:00","69","°A"
"DV","2018-10-04","12:00 - 13:00","91","°A"
"DV","2018-10-04","13:00 - 14:00","97","°A"
"DV","2018-10-04","14:00 - 15:00","100","°A"
"DV","2018-10-04","15:00 - 16:00","105","°A"
"DV","2018-10-04","16:00 - 17:00","92","°A"
"DV","2018-10-04","17:00 - 18:00","100","°A"
