"Parámetro","Fecha","Hora","Valor","Unidad"
"DV","2018-06-01","23:00 - 0:00","102","°A"
"DV","2018-06-02","23:00 - 0:00","74","°A"
"DV","2018-06-02","0:00 - 1:00","67","°A"
"DV","2018-06-02","1:00 - 2:00","43","°A"
"DV","2018-06-02","2:00 - 3:00","44","°A"
"DV","2018-06-02","3:00 - 4:00","40","°A"
"DV","2018-06-02","4:00 - 5:00","73","°A"
"DV","2018-06-02","5:00 - 6:00","83","°A"
"DV","2018-06-02","6:00 - 7:00","95","°A"
"DV","2018-06-02","7:00 - 8:00","102","°A"
"DV","2018-06-02","8:00 - 9:00","127","°A"
"DV","2018-06-02","9:00 - 10:00","257","°A"
"DV","2018-06-02","10:00 - 11:00","101","°A"
"DV","2018-06-02","11:00 - 12:00","79","°A"
"DV","2018-06-02","12:00 - 13:00","64","°A"
"DV","2018-06-02","13:00 - 14:00","86","°A"
"DV","2018-06-02","14:00 - 15:00","72","°A"
"DV","2018-06-02","15:00 - 16:00","81","°A"
"DV","2018-06-02","16:00 - 17:00","74","°A"
"DV","2018-06-02","17:00 - 18:00","79","°A"
"DV","2018-06-02","18:00 - 19:00","92","°A"
"DV","2018-06-02","19:00 - 20:00","92","°A"
"DV","2018-06-02","20:00 - 21:00","99","°A"
"DV","2018-06-02","21:00 - 22:00","95","°A"
"DV","2018-06-02","22:00 - 23:00","99","°A"
"DV","2018-06-03","23:00 - 0:00","99","°A"
"DV","2018-06-03","0:00 - 1:00","68","°A"
"DV","2018-06-03","1:00 - 2:00","77","°A"
"DV","2018-06-03","2:00 - 3:00","80","°A"
"DV","2018-06-03","3:00 - 4:00","64","°A"
"DV","2018-06-03","4:00 - 5:00","65","°A"
"DV","2018-06-03","5:00 - 6:00","142","°A"
"DV","2018-06-03","6:00 - 7:00","201","°A"
"DV","2018-06-03","7:00 - 8:00","82","°A"
"DV","2018-06-03","8:00 - 9:00","69","°A"
"DV","2018-06-03","9:00 - 10:00","64","°A"
"DV","2018-06-03","10:00 - 11:00","101","°A"
"DV","2018-06-03","11:00 - 12:00","114","°A"
"DV","2018-06-03","12:00 - 13:00","93","°A"
"DV","2018-06-03","13:00 - 14:00","97","°A"
"DV","2018-06-03","14:00 - 15:00","87","°A"
"DV","2018-06-04","23:00 - 0:00","86","°A"
"DV","2018-06-04","0:00 - 1:00","128","°A"
"DV","2018-06-04","1:00 - 2:00","86","°A"
"DV","2018-06-04","2:00 - 3:00","114","°A"
"DV","2018-06-04","3:00 - 4:00","54","°A"
"DV","2018-06-04","4:00 - 5:00","47","°A"
"DV","2018-06-04","5:00 - 6:00","109","°A"
"DV","2018-06-04","6:00 - 7:00","98","°A"
"DV","2018-06-04","7:00 - 8:00","64","°A"
"DV","2018-06-04","8:00 - 9:00","117","°A"
"DV","2018-06-04","9:00 - 10:00","106","°A"
"DV","2018-06-04","10:00 - 11:00","143","°A"
"DV","2018-06-04","11:00 - 12:00","128","°A"
"DV","2018-06-04","12:00 - 13:00","160","°A"
"DV","2018-06-04","13:00 - 14:00","135","°A"
"DV","2018-06-04","14:00 - 15:00","142","°A"
"DV","2018-06-04","15:00 - 16:00","154","°A"
"DV","2018-06-04","16:00 - 17:00","96","°A"
"DV","2018-06-04","17:00 - 18:00","117","°A"
"DV","2018-06-04","18:00 - 19:00","110","°A"
"DV","2018-06-04","19:00 - 20:00","86","°A"
"DV","2018-06-04","20:00 - 21:00","72","°A"
"DV","2018-06-04","21:00 - 22:00","77","°A"
"DV","2018-06-04","22:00 - 23:00","82","°A"
"DV","2018-06-05","23:00 - 0:00","80","°A"
"DV","2018-06-05","0:00 - 1:00","96","°A"
"DV","2018-06-05","1:00 - 2:00","191","°A"
"DV","2018-06-05","2:00 - 3:00","214","°A"
"DV","2018-06-05","3:00 - 4:00","260","°A"
"DV","2018-06-05","4:00 - 5:00","179","°A"
"DV","2018-06-05","5:00 - 6:00","184","°A"
"DV","2018-06-05","6:00 - 7:00","233","°A"
"DV","2018-06-05","7:00 - 8:00","297","°A"
"DV","2018-06-05","8:00 - 9:00","268","°A"
"DV","2018-06-05","9:00 - 10:00","206","°A"
"DV","2018-06-05","10:00 - 11:00","185","°A"
"DV","2018-06-05","11:00 - 12:00","193","°A"
"DV","2018-06-05","12:00 - 13:00","165","°A"
"DV","2018-06-05","13:00 - 14:00","146","°A"
"DV","2018-06-05","14:00 - 15:00","148","°A"
"DV","2018-06-05","15:00 - 16:00","90","°A"
"DV","2018-06-05","16:00 - 17:00","118","°A"
"DV","2018-06-05","17:00 - 18:00","136","°A"
"DV","2018-06-05","18:00 - 19:00","67","°A"
"DV","2018-06-05","19:00 - 20:00","63","°A"
"DV","2018-06-05","20:00 - 21:00","66","°A"
"DV","2018-06-05","21:00 - 22:00","79","°A"
"DV","2018-06-05","22:00 - 23:00","89","°A"
"DV","2018-06-06","23:00 - 0:00","94","°A"
"DV","2018-06-06","0:00 - 1:00","213","°A"
"DV","2018-06-06","1:00 - 2:00","190","°A"
"DV","2018-06-06","2:00 - 3:00","144","°A"
"DV","2018-06-06","3:00 - 4:00","152","°A"
"DV","2018-06-06","4:00 - 5:00","157","°A"
"DV","2018-06-06","5:00 - 6:00","233","°A"
"DV","2018-06-06","6:00 - 7:00","259","°A"
"DV","2018-06-06","7:00 - 8:00","202","°A"
"DV","2018-06-06","8:00 - 9:00","162","°A"
"DV","2018-06-06","9:00 - 10:00","170","°A"
"DV","2018-06-06","10:00 - 11:00","192","°A"
"DV","2018-06-06","11:00 - 12:00","153","°A"
"DV","2018-06-07","23:00 - 0:00","92","°A"
"DV","2018-06-07","0:00 - 1:00","98","°A"
"DV","2018-06-07","1:00 - 2:00","170","°A"
"DV","2018-06-07","2:00 - 3:00","111","°A"
"DV","2018-06-07","3:00 - 4:00","150","°A"
"DV","2018-06-07","4:00 - 5:00","152","°A"
"DV","2018-06-07","5:00 - 6:00","128","°A"
"DV","2018-06-07","6:00 - 7:00","96","°A"
"DV","2018-06-07","7:00 - 8:00","235","°A"
"DV","2018-06-07","8:00 - 9:00","250","°A"
"DV","2018-06-07","9:00 - 10:00","241","°A"
"DV","2018-06-07","10:00 - 11:00","193","°A"
"DV","2018-06-07","11:00 - 12:00","151","°A"
"DV","2018-06-07","12:00 - 13:00","173","°A"
"DV","2018-06-07","13:00 - 14:00","168","°A"
"DV","2018-06-07","14:00 - 15:00","181","°A"
"DV","2018-06-07","15:00 - 16:00","107","°A"
"DV","2018-06-07","16:00 - 17:00","98","°A"
"DV","2018-06-07","17:00 - 18:00","104","°A"
"DV","2018-06-07","18:00 - 19:00","73","°A"
"DV","2018-06-07","19:00 - 20:00","82","°A"
"DV","2018-06-07","20:00 - 21:00","88","°A"
"DV","2018-06-07","21:00 - 22:00","90","°A"
"DV","2018-06-08","23:00 - 0:00","90","°A"
"DV","2018-06-08","0:00 - 1:00","106","°A"
"DV","2018-06-08","1:00 - 2:00","153","°A"
"DV","2018-06-08","2:00 - 3:00","67","°A"
"DV","2018-06-08","3:00 - 4:00","111","°A"
"DV","2018-06-08","4:00 - 5:00","101","°A"
"DV","2018-06-08","5:00 - 6:00","90","°A"
"DV","2018-06-08","6:00 - 7:00","104","°A"
"DV","2018-06-08","7:00 - 8:00","117","°A"
"DV","2018-06-08","8:00 - 9:00","89","°A"
"DV","2018-06-08","9:00 - 10:00","164","°A"
"DV","2018-06-08","10:00 - 11:00","159","°A"
"DV","2018-06-08","11:00 - 12:00","140","°A"
"DV","2018-06-08","12:00 - 13:00","134","°A"
"DV","2018-06-08","13:00 - 14:00","87","°A"
"DV","2018-06-08","14:00 - 15:00","101","°A"
"DV","2018-06-08","15:00 - 16:00","85","°A"
"DV","2018-06-08","16:00 - 17:00","97","°A"
"DV","2018-06-08","17:00 - 18:00","76","°A"
"DV","2018-06-08","18:00 - 19:00","74","°A"
"DV","2018-06-08","19:00 - 20:00","84","°A"
"DV","2018-06-08","20:00 - 21:00","80","°A"
"DV","2018-06-08","21:00 - 22:00","80","°A"
"DV","2018-06-08","22:00 - 23:00","93","°A"
"DV","2018-06-09","23:00 - 0:00","91","°A"
"DV","2018-06-09","0:00 - 1:00","85","°A"
"DV","2018-06-09","1:00 - 2:00","78","°A"
"DV","2018-06-09","2:00 - 3:00","113","°A"
"DV","2018-06-09","3:00 - 4:00","100","°A"
"DV","2018-06-09","4:00 - 5:00","81","°A"
"DV","2018-06-09","5:00 - 6:00","98","°A"
"DV","2018-06-09","6:00 - 7:00","218","°A"
"DV","2018-06-09","7:00 - 8:00","159","°A"
"DV","2018-06-09","8:00 - 9:00","137","°A"
"DV","2018-06-09","9:00 - 10:00","205","°A"
"DV","2018-06-09","10:00 - 11:00","175","°A"
"DV","2018-06-09","11:00 - 12:00","235","°A"
"DV","2018-06-09","12:00 - 13:00","232","°A"
"DV","2018-06-09","13:00 - 14:00","194","°A"
"DV","2018-06-09","14:00 - 15:00","178","°A"
"DV","2018-06-09","15:00 - 16:00","159","°A"
"DV","2018-06-09","16:00 - 17:00","109","°A"
"DV","2018-06-09","17:00 - 18:00","95","°A"
"DV","2018-06-09","18:00 - 19:00","84","°A"
"DV","2018-06-09","19:00 - 20:00","78","°A"
"DV","2018-06-09","20:00 - 21:00","84","°A"
"DV","2018-06-09","21:00 - 22:00","80","°A"
"DV","2018-06-09","22:00 - 23:00","87","°A"
"DV","2018-06-10","23:00 - 0:00","103","°A"
"DV","2018-06-10","0:00 - 1:00","56","°A"
"DV","2018-06-10","1:00 - 2:00","86","°A"
"DV","2018-06-10","2:00 - 3:00","96","°A"
"DV","2018-06-10","3:00 - 4:00","87","°A"
"DV","2018-06-10","4:00 - 5:00","84","°A"
"DV","2018-06-10","5:00 - 6:00","120","°A"
"DV","2018-06-10","6:00 - 7:00","154","°A"
"DV","2018-06-10","7:00 - 8:00","102","°A"
"DV","2018-06-10","8:00 - 9:00","147","°A"
"DV","2018-06-10","9:00 - 10:00","183","°A"
"DV","2018-06-10","10:00 - 11:00","222","°A"
"DV","2018-06-10","11:00 - 12:00","138","°A"
"DV","2018-06-10","12:00 - 13:00","127","°A"
"DV","2018-06-10","13:00 - 14:00","131","°A"
"DV","2018-06-10","14:00 - 15:00","211","°A"
"DV","2018-06-10","15:00 - 16:00","198","°A"
"DV","2018-06-10","16:00 - 17:00","192","°A"
"DV","2018-06-10","17:00 - 18:00","158","°A"
"DV","2018-06-10","18:00 - 19:00","145","°A"
"DV","2018-06-10","19:00 - 20:00","178","°A"
"DV","2018-06-11","23:00 - 0:00","157","°A"
"DV","2018-06-11","0:00 - 1:00","164","°A"
"DV","2018-06-11","1:00 - 2:00","184","°A"
"DV","2018-06-11","2:00 - 3:00","182","°A"
"DV","2018-06-11","3:00 - 4:00","167","°A"
"DV","2018-06-11","4:00 - 5:00","202","°A"
"DV","2018-06-11","5:00 - 6:00","219","°A"
"DV","2018-06-11","6:00 - 7:00","203","°A"
"DV","2018-06-11","7:00 - 8:00","179","°A"
"DV","2018-06-11","8:00 - 9:00","177","°A"
"DV","2018-06-11","9:00 - 10:00","182","°A"
"DV","2018-06-11","10:00 - 11:00","186","°A"
"DV","2018-06-11","11:00 - 12:00","178","°A"
"DV","2018-06-11","12:00 - 13:00","178","°A"
"DV","2018-06-11","13:00 - 14:00","196","°A"
"DV","2018-06-11","14:00 - 15:00","196","°A"
"DV","2018-06-11","15:00 - 16:00","199","°A"
"DV","2018-06-11","16:00 - 17:00","202","°A"
"DV","2018-06-11","17:00 - 18:00","196","°A"
"DV","2018-06-11","18:00 - 19:00","199","°A"
"DV","2018-06-11","19:00 - 20:00","208","°A"
"DV","2018-06-11","20:00 - 21:00","260","°A"
"DV","2018-06-11","21:00 - 22:00","272","°A"
"DV","2018-06-11","22:00 - 23:00","248","°A"
"DV","2018-06-12","23:00 - 0:00","260","°A"
"DV","2018-06-12","0:00 - 1:00","125","°A"
"DV","2018-06-12","1:00 - 2:00","36","°A"
"DV","2018-06-12","2:00 - 3:00","106","°A"
"DV","2018-06-12","3:00 - 4:00","291","°A"
"DV","2018-06-12","4:00 - 5:00","133","°A"
"DV","2018-06-12","5:00 - 6:00","139","°A"
"DV","2018-06-13","23:00 - 0:00","173","°A"
"DV","2018-06-13","0:00 - 1:00","159","°A"
"DV","2018-06-13","1:00 - 2:00","171","°A"
"DV","2018-06-13","2:00 - 3:00","177","°A"
"DV","2018-06-13","3:00 - 4:00","189","°A"
"DV","2018-06-13","4:00 - 5:00","172","°A"
"DV","2018-06-13","5:00 - 6:00","147","°A"
"DV","2018-06-13","6:00 - 7:00","145","°A"
"DV","2018-06-13","7:00 - 8:00","154","°A"
"DV","2018-06-13","8:00 - 9:00","178","°A"
"DV","2018-06-13","9:00 - 10:00","199","°A"
"DV","2018-06-13","10:00 - 11:00","195","°A"
"DV","2018-06-13","11:00 - 12:00","218","°A"
"DV","2018-06-13","12:00 - 13:00","220","°A"
"DV","2018-06-13","13:00 - 14:00","152","°A"
"DV","2018-06-13","14:00 - 15:00","167","°A"
"DV","2018-06-14","23:00 - 0:00","146","°A"
"DV","2018-06-14","0:00 - 1:00","204","°A"
"DV","2018-06-14","1:00 - 2:00","184","°A"
"DV","2018-06-14","2:00 - 3:00","158","°A"
"DV","2018-06-14","3:00 - 4:00","133","°A"
"DV","2018-06-14","4:00 - 5:00","124","°A"
"DV","2018-06-14","5:00 - 6:00","131","°A"
"DV","2018-06-14","6:00 - 7:00","74","°A"
"DV","2018-06-14","7:00 - 8:00","187","°A"
"DV","2018-06-14","8:00 - 9:00","289","°A"
"DV","2018-06-14","9:00 - 10:00","210","°A"
"DV","2018-06-14","10:00 - 11:00","205","°A"
"DV","2018-06-14","11:00 - 12:00","156","°A"
"DV","2018-06-14","12:00 - 13:00","138","°A"
"DV","2018-06-14","13:00 - 14:00","206","°A"
"DV","2018-06-14","14:00 - 15:00","143","°A"
"DV","2018-06-14","15:00 - 16:00","137","°A"
"DV","2018-06-14","16:00 - 17:00","96","°A"
"DV","2018-06-14","17:00 - 18:00","110","°A"
"DV","2018-06-14","18:00 - 19:00","137","°A"
"DV","2018-06-14","19:00 - 20:00","115","°A"
"DV","2018-06-14","20:00 - 21:00","223","°A"
"DV","2018-06-14","21:00 - 22:00","281","°A"
"DV","2018-06-14","22:00 - 23:00","220","°A"
"DV","2018-06-15","23:00 - 0:00","52","°A"
"DV","2018-06-15","0:00 - 1:00","170","°A"
"DV","2018-06-15","1:00 - 2:00","210","°A"
"DV","2018-06-15","2:00 - 3:00","163","°A"
"DV","2018-06-15","3:00 - 4:00","185","°A"
"DV","2018-06-15","4:00 - 5:00","191","°A"
"DV","2018-06-15","5:00 - 6:00","187","°A"
"DV","2018-06-15","6:00 - 7:00","169","°A"
"DV","2018-06-15","7:00 - 8:00","273","°A"
"DV","2018-06-15","8:00 - 9:00","189","°A"
"DV","2018-06-15","9:00 - 10:00","155","°A"
"DV","2018-06-15","10:00 - 11:00","138","°A"
"DV","2018-06-15","11:00 - 12:00","163","°A"
"DV","2018-06-15","12:00 - 13:00","182","°A"
"DV","2018-06-15","13:00 - 14:00","263","°A"
"DV","2018-06-15","14:00 - 15:00","228","°A"
"DV","2018-06-15","15:00 - 16:00","232","°A"
"DV","2018-06-15","16:00 - 17:00","263","°A"
"DV","2018-06-15","17:00 - 18:00","173","°A"
"DV","2018-06-15","18:00 - 19:00","196","°A"
"DV","2018-06-15","19:00 - 20:00","126","°A"
"DV","2018-06-15","20:00 - 21:00","146","°A"
"DV","2018-06-15","21:00 - 22:00","195","°A"
"DV","2018-06-15","22:00 - 23:00","172","°A"
"DV","2018-06-16","23:00 - 0:00","150","°A"
"DV","2018-06-16","0:00 - 1:00","120","°A"
"DV","2018-06-16","1:00 - 2:00","199","°A"
"DV","2018-06-16","2:00 - 3:00","199","°A"
"DV","2018-06-16","3:00 - 4:00","182","°A"
"DV","2018-06-16","4:00 - 5:00","169","°A"
"DV","2018-06-16","5:00 - 6:00","169","°A"
"DV","2018-06-16","6:00 - 7:00","223","°A"
"DV","2018-06-16","7:00 - 8:00","250","°A"
"DV","2018-06-16","8:00 - 9:00","221","°A"
"DV","2018-06-16","9:00 - 10:00","177","°A"
"DV","2018-06-16","10:00 - 11:00","175","°A"
"DV","2018-06-16","11:00 - 12:00","134","°A"
"DV","2018-06-16","12:00 - 13:00","139","°A"
"DV","2018-06-16","13:00 - 14:00","211","°A"
"DV","2018-06-16","14:00 - 15:00","199","°A"
"DV","2018-06-16","15:00 - 16:00","234","°A"
"DV","2018-06-16","16:00 - 17:00","265","°A"
"DV","2018-06-16","17:00 - 18:00","265","°A"
"DV","2018-06-16","18:00 - 19:00","124","°A"
"DV","2018-06-16","19:00 - 20:00","118","°A"
"DV","2018-06-16","20:00 - 21:00","174","°A"
"DV","2018-06-16","21:00 - 22:00","219","°A"
"DV","2018-06-16","22:00 - 23:00","166","°A"
"DV","2018-06-17","23:00 - 0:00","77","°A"
"DV","2018-06-17","0:00 - 1:00","70","°A"
"DV","2018-06-17","1:00 - 2:00","152","°A"
"DV","2018-06-17","2:00 - 3:00","157","°A"
"DV","2018-06-17","3:00 - 4:00","83","°A"
"DV","2018-06-17","4:00 - 5:00","218","°A"
"DV","2018-06-17","5:00 - 6:00","131","°A"
"DV","2018-06-17","6:00 - 7:00","164","°A"
"DV","2018-06-17","7:00 - 8:00","197","°A"
"DV","2018-06-17","8:00 - 9:00","254","°A"
"DV","2018-06-17","9:00 - 10:00","186","°A"
"DV","2018-06-17","10:00 - 11:00","189","°A"
"DV","2018-06-17","11:00 - 12:00","199","°A"
"DV","2018-06-17","12:00 - 13:00","197","°A"
"DV","2018-06-17","13:00 - 14:00","177","°A"
"DV","2018-06-17","14:00 - 15:00","177","°A"
"DV","2018-06-17","15:00 - 16:00","264","°A"
"DV","2018-06-17","16:00 - 17:00","290","°A"
"DV","2018-06-17","17:00 - 18:00","225","°A"
"DV","2018-06-17","18:00 - 19:00","73","°A"
"DV","2018-06-17","19:00 - 20:00","276","°A"
"DV","2018-06-17","20:00 - 21:00","184","°A"
"DV","2018-06-18","23:00 - 0:00","101","°A"
"DV","2018-06-18","0:00 - 1:00","180","°A"
"DV","2018-06-18","1:00 - 2:00","143","°A"
"DV","2018-06-18","2:00 - 3:00","107","°A"
"DV","2018-06-18","3:00 - 4:00","95","°A"
"DV","2018-06-18","4:00 - 5:00","118","°A"
"DV","2018-06-18","5:00 - 6:00","199","°A"
"DV","2018-06-18","6:00 - 7:00","233","°A"
"DV","2018-06-18","7:00 - 8:00","229","°A"
"DV","2018-06-18","8:00 - 9:00","188","°A"
"DV","2018-06-18","9:00 - 10:00","151","°A"
"DV","2018-06-18","10:00 - 11:00","184","°A"
"DV","2018-06-18","11:00 - 12:00","204","°A"
"DV","2018-06-18","12:00 - 13:00","162","°A"
"DV","2018-06-18","13:00 - 14:00","171","°A"
"DV","2018-06-18","14:00 - 15:00","183","°A"
"DV","2018-06-18","15:00 - 16:00","201","°A"
"DV","2018-06-18","16:00 - 17:00","224","°A"
"DV","2018-06-18","17:00 - 18:00","219","°A"
"DV","2018-06-18","18:00 - 19:00","209","°A"
"DV","2018-06-18","19:00 - 20:00","89","°A"
"DV","2018-06-18","20:00 - 21:00","161","°A"
"DV","2018-06-18","21:00 - 22:00","164","°A"
"DV","2018-06-18","22:00 - 23:00","162","°A"
"DV","2018-06-19","23:00 - 0:00","155","°A"
"DV","2018-06-19","0:00 - 1:00","117","°A"
"DV","2018-06-19","1:00 - 2:00","82","°A"
"DV","2018-06-19","2:00 - 3:00","46","°A"
"DV","2018-06-19","3:00 - 4:00","122","°A"
"DV","2018-06-19","4:00 - 5:00","224","°A"
"DV","2018-06-19","5:00 - 6:00","183","°A"
"DV","2018-06-19","6:00 - 7:00","174","°A"
"DV","2018-06-19","7:00 - 8:00","196","°A"
"DV","2018-06-19","8:00 - 9:00","206","°A"
"DV","2018-06-19","9:00 - 10:00","192","°A"
"DV","2018-06-19","10:00 - 11:00","185","°A"
"DV","2018-06-19","11:00 - 12:00","164","°A"
"DV","2018-06-19","12:00 - 13:00","129","°A"
"DV","2018-06-19","13:00 - 14:00","193","°A"
"DV","2018-06-19","14:00 - 15:00","193","°A"
"DV","2018-06-19","15:00 - 16:00","185","°A"
"DV","2018-06-19","16:00 - 17:00","191","°A"
"DV","2018-06-19","17:00 - 18:00","220","°A"
"DV","2018-06-19","18:00 - 19:00","155","°A"
"DV","2018-06-19","19:00 - 20:00","124","°A"
"DV","2018-06-19","20:00 - 21:00","168","°A"
"DV","2018-06-19","21:00 - 22:00","231","°A"
"DV","2018-06-19","22:00 - 23:00","216","°A"
"DV","2018-06-20","23:00 - 0:00","137","°A"
"DV","2018-06-20","0:00 - 1:00","161","°A"
"DV","2018-06-20","1:00 - 2:00","152","°A"
"DV","2018-06-20","2:00 - 3:00","154","°A"
"DV","2018-06-20","3:00 - 4:00","164","°A"
"DV","2018-06-20","4:00 - 5:00","166","°A"
"DV","2018-06-20","5:00 - 6:00","183","°A"
"DV","2018-06-20","6:00 - 7:00","186","°A"
"DV","2018-06-20","7:00 - 8:00","182","°A"
"DV","2018-06-20","8:00 - 9:00","178","°A"
"DV","2018-06-20","9:00 - 10:00","175","°A"
"DV","2018-06-20","10:00 - 11:00","182","°A"
"DV","2018-06-20","11:00 - 12:00","223","°A"
"DV","2018-06-20","12:00 - 13:00","212","°A"
"DV","2018-06-20","13:00 - 14:00","215","°A"
"DV","2018-06-20","14:00 - 15:00","208","°A"
"DV","2018-06-20","15:00 - 16:00","180","°A"
"DV","2018-06-20","16:00 - 17:00","183","°A"
"DV","2018-06-20","17:00 - 18:00","211","°A"
"DV","2018-06-20","18:00 - 19:00","229","°A"
"DV","2018-06-20","19:00 - 20:00","192","°A"
"DV","2018-06-20","20:00 - 21:00","187","°A"
"DV","2018-06-20","21:00 - 22:00","105","°A"
"DV","2018-06-20","22:00 - 23:00","146","°A"
"DV","2018-06-21","23:00 - 0:00","214","°A"
"DV","2018-06-21","0:00 - 1:00","148","°A"
"DV","2018-06-21","1:00 - 2:00","204","°A"
"DV","2018-06-21","2:00 - 3:00","151","°A"
"DV","2018-06-21","3:00 - 4:00","148","°A"
"DV","2018-06-21","4:00 - 5:00","161","°A"
"DV","2018-06-21","5:00 - 6:00","208","°A"
"DV","2018-06-21","6:00 - 7:00","200","°A"
