"Parámetro","Fecha","Hora","Valor","Unidad"
"DV","2018-09-01","23:00 - 0:00","168","°A"
"DV","2018-09-02","23:00 - 0:00","281","°A"
"DV","2018-09-02","0:00 - 1:00","286","°A"
"DV","2018-09-02","1:00 - 2:00","210","°A"
"DV","2018-09-02","2:00 - 3:00","160","°A"
"DV","2018-09-02","3:00 - 4:00","62","°A"
"DV","2018-09-02","4:00 - 5:00","152","°A"
"DV","2018-09-02","5:00 - 6:00","161","°A"
"DV","2018-09-02","6:00 - 7:00","146","°A"
"DV","2018-09-02","7:00 - 8:00","144","°A"
"DV","2018-09-02","8:00 - 9:00","235","°A"
"DV","2018-09-02","9:00 - 10:00","113","°A"
"DV","2018-09-02","10:00 - 11:00","149","°A"
"DV","2018-09-02","11:00 - 12:00","159","°A"
"DV","2018-09-02","12:00 - 13:00","131","°A"
"DV","2018-09-02","13:00 - 14:00","166","°A"
"DV","2018-09-02","14:00 - 15:00","226","°A"
"DV","2018-09-02","15:00 - 16:00","304","°A"
"DV","2018-09-02","16:00 - 17:00","294","°A"
"DV","2018-09-02","17:00 - 18:00","288","°A"
"DV","2018-09-02","18:00 - 19:00","288","°A"
"DV","2018-09-02","19:00 - 20:00","281","°A"
"DV","2018-09-02","20:00 - 21:00","192","°A"
"DV","2018-09-02","21:00 - 22:00","203","°A"
"DV","2018-09-02","22:00 - 23:00","200","°A"
"DV","2018-09-03","23:00 - 0:00","152","°A"
"DV","2018-09-03","0:00 - 1:00","138","°A"
"DV","2018-09-03","1:00 - 2:00","149","°A"
"DV","2018-09-03","2:00 - 3:00","86","°A"
"DV","2018-09-03","3:00 - 4:00","184","°A"
"DV","2018-09-03","4:00 - 5:00","288","°A"
"DV","2018-09-03","5:00 - 6:00","306","°A"
"DV","2018-09-03","6:00 - 7:00","142","°A"
"DV","2018-09-03","7:00 - 8:00","175","°A"
"DV","2018-09-03","8:00 - 9:00","162","°A"
"DV","2018-09-03","9:00 - 10:00","139","°A"
"DV","2018-09-03","10:00 - 11:00","217","°A"
"DV","2018-09-03","11:00 - 12:00","106","°A"
"DV","2018-09-03","12:00 - 13:00","135","°A"
"DV","2018-09-03","13:00 - 14:00","127","°A"
"DV","2018-09-03","14:00 - 15:00","122","°A"
"DV","2018-09-03","15:00 - 16:00","115","°A"
"DV","2018-09-03","16:00 - 17:00","124","°A"
"DV","2018-09-03","17:00 - 18:00","155","°A"
"DV","2018-09-03","18:00 - 19:00","229","°A"
"DV","2018-09-03","19:00 - 20:00","258","°A"
"DV","2018-09-03","20:00 - 21:00","280","°A"
"DV","2018-09-03","21:00 - 22:00","291","°A"
"DV","2018-09-03","22:00 - 23:00","291","°A"
"DV","2018-09-04","23:00 - 0:00","162","°A"
"DV","2018-09-04","0:00 - 1:00","113","°A"
"DV","2018-09-04","1:00 - 2:00","190","°A"
"DV","2018-09-04","2:00 - 3:00","161","°A"
"DV","2018-09-04","3:00 - 4:00","204","°A"
"DV","2018-09-04","4:00 - 5:00","270","°A"
"DV","2018-09-04","5:00 - 6:00","280","°A"
"DV","2018-09-04","6:00 - 7:00","270","°A"
"DV","2018-09-04","7:00 - 8:00","215","°A"
"DV","2018-09-04","8:00 - 9:00","163","°A"
"DV","2018-09-04","9:00 - 10:00","150","°A"
"DV","2018-09-04","10:00 - 11:00","197","°A"
"DV","2018-09-04","11:00 - 12:00","141","°A"
"DV","2018-09-04","12:00 - 13:00","205","°A"
"DV","2018-09-04","13:00 - 14:00","121","°A"
"DV","2018-09-04","14:00 - 15:00","174","°A"
"DV","2018-09-04","15:00 - 16:00","134","°A"
"DV","2018-09-04","16:00 - 17:00","149","°A"
"DV","2018-09-04","17:00 - 18:00","131","°A"
"DV","2018-09-04","18:00 - 19:00","71","°A"
"DV","2018-09-04","19:00 - 20:00","82","°A"
"DV","2018-09-04","20:00 - 21:00","164","°A"
"DV","2018-09-04","21:00 - 22:00","174","°A"
"DV","2018-09-04","22:00 - 23:00","218","°A"
"DV","2018-09-05","23:00 - 0:00","126","°A"
"DV","2018-09-05","0:00 - 1:00","237","°A"
"DV","2018-09-05","1:00 - 2:00","201","°A"
"DV","2018-09-05","2:00 - 3:00","159","°A"
"DV","2018-09-05","3:00 - 4:00","214","°A"
"DV","2018-09-05","4:00 - 5:00","77","°A"
"DV","2018-09-05","5:00 - 6:00","134","°A"
"DV","2018-09-05","6:00 - 7:00","155","°A"
"DV","2018-09-05","7:00 - 8:00","194","°A"
"DV","2018-09-05","8:00 - 9:00","232","°A"
"DV","2018-09-05","9:00 - 10:00","179","°A"
"DV","2018-09-05","10:00 - 11:00","160","°A"
"DV","2018-09-05","11:00 - 12:00","155","°A"
"DV","2018-09-05","12:00 - 13:00","139","°A"
"DV","2018-09-05","13:00 - 14:00","138","°A"
"DV","2018-09-05","14:00 - 15:00","119","°A"
"DV","2018-09-05","15:00 - 16:00","95","°A"
"DV","2018-09-05","16:00 - 17:00","108","°A"
"DV","2018-09-05","17:00 - 18:00","156","°A"
"DV","2018-09-05","18:00 - 19:00","123","°A"
"DV","2018-09-05","19:00 - 20:00","163","°A"
"DV","2018-09-05","20:00 - 21:00","273","°A"
"DV","2018-09-05","21:00 - 22:00","192","°A"
"DV","2018-09-05","22:00 - 23:00","122","°A"
"DV","2018-09-06","23:00 - 0:00","117","°A"
"DV","2018-09-06","0:00 - 1:00","107","°A"
"DV","2018-09-06","1:00 - 2:00","89","°A"
"DV","2018-09-06","2:00 - 3:00","139","°A"
"DV","2018-09-06","3:00 - 4:00","92","°A"
"DV","2018-09-06","4:00 - 5:00","66","°A"
