"Parámetro","Fecha","Hora","Valor","Unidad"
"DV","2018-08-01","23:00 - 0:00","140","°A"
"DV","2018-08-02","23:00 - 0:00","61","°A"
"DV","2018-08-02","0:00 - 1:00","104","°A"
"DV","2018-08-02","1:00 - 2:00","217","°A"
"DV","2018-08-02","2:00 - 3:00","151","°A"
"DV","2018-08-02","3:00 - 4:00","69","°A"
"DV","2018-08-02","4:00 - 5:00","47","°A"
"DV","2018-08-02","5:00 - 6:00","37","°A"
"DV","2018-08-02","6:00 - 7:00","55","°A"
"DV","2018-08-02","7:00 - 8:00","73","°A"
"DV","2018-08-02","8:00 - 9:00","55","°A"
"DV","2018-08-02","9:00 - 10:00","54","°A"
"DV","2018-08-02","10:00 - 11:00","88","°A"
"DV","2018-08-02","11:00 - 12:00","60","°A"
"DV","2018-08-02","12:00 - 13:00","76","°A"
"DV","2018-08-02","13:00 - 14:00","76","°A"
"DV","2018-08-02","14:00 - 15:00","99","°A"
"DV","2018-08-02","15:00 - 16:00","66","°A"
"DV","2018-08-02","16:00 - 17:00","95","°A"
"DV","2018-08-02","17:00 - 18:00","90","°A"
"DV","2018-08-02","18:00 - 19:00","71","°A"
"DV","2018-08-02","19:00 - 20:00","78","°A"
"DV","2018-08-02","20:00 - 21:00","83","°A"
"DV","2018-08-02","21:00 - 22:00","83","°A"
"DV","2018-08-02","22:00 - 23:00","90","°A"
"DV","2018-08-03","23:00 - 0:00","93","°A"
"DV","2018-08-03","0:00 - 1:00","113","°A"
"DV","2018-08-03","1:00 - 2:00","93","°A"
"DV","2018-08-03","2:00 - 3:00","145","°A"
"DV","2018-08-03","3:00 - 4:00","189","°A"
"DV","2018-08-03","4:00 - 5:00","264","°A"
"DV","2018-08-03","5:00 - 6:00","212","°A"
"DV","2018-08-03","6:00 - 7:00","169","°A"
"DV","2018-08-03","7:00 - 8:00","249","°A"
"DV","2018-08-03","8:00 - 9:00","151","°A"
"DV","2018-08-03","9:00 - 10:00","81","°A"
"DV","2018-08-03","10:00 - 11:00","72","°A"
"DV","2018-08-03","11:00 - 12:00","73","°A"
"DV","2018-08-03","12:00 - 13:00","97","°A"
"DV","2018-08-03","13:00 - 14:00","86","°A"
"DV","2018-08-03","14:00 - 15:00","105","°A"
"DV","2018-08-03","15:00 - 16:00","96","°A"
"DV","2018-08-03","16:00 - 17:00","79","°A"
"DV","2018-08-03","17:00 - 18:00","80","°A"
"DV","2018-08-03","18:00 - 19:00","78","°A"
"DV","2018-08-03","19:00 - 20:00","69","°A"
"DV","2018-08-03","20:00 - 21:00","81","°A"
"DV","2018-08-03","21:00 - 22:00","88","°A"
"DV","2018-08-03","22:00 - 23:00","98","°A"
"DV","2018-08-04","23:00 - 0:00","98","°A"
"DV","2018-08-04","0:00 - 1:00","121","°A"
"DV","2018-08-04","1:00 - 2:00","110","°A"
"DV","2018-08-04","2:00 - 3:00","63","°A"
"DV","2018-08-04","3:00 - 4:00","129","°A"
"DV","2018-08-04","4:00 - 5:00","139","°A"
"DV","2018-08-04","5:00 - 6:00","95","°A"
"DV","2018-08-04","6:00 - 7:00","244","°A"
"DV","2018-08-04","7:00 - 8:00","208","°A"
"DV","2018-08-04","8:00 - 9:00","129","°A"
"DV","2018-08-04","9:00 - 10:00","118","°A"
"DV","2018-08-04","10:00 - 11:00","91","°A"
"DV","2018-08-04","11:00 - 12:00","79","°A"
"DV","2018-08-04","12:00 - 13:00","67","°A"
"DV","2018-08-04","13:00 - 14:00","107","°A"
"DV","2018-08-04","14:00 - 15:00","94","°A"
"DV","2018-08-04","15:00 - 16:00","76","°A"
"DV","2018-08-04","16:00 - 17:00","87","°A"
"DV","2018-08-04","17:00 - 18:00","78","°A"
"DV","2018-08-04","18:00 - 19:00","74","°A"
"DV","2018-08-04","19:00 - 20:00","77","°A"
"DV","2018-08-04","20:00 - 21:00","83","°A"
"DV","2018-08-04","21:00 - 22:00","80","°A"
"DV","2018-08-04","22:00 - 23:00","86","°A"
"DV","2018-08-05","23:00 - 0:00","76","°A"
"DV","2018-08-05","0:00 - 1:00","62","°A"
"DV","2018-08-05","1:00 - 2:00","83","°A"
"DV","2018-08-05","2:00 - 3:00","67","°A"
"DV","2018-08-05","3:00 - 4:00","49","°A"
"DV","2018-08-05","4:00 - 5:00","76","°A"
"DV","2018-08-05","5:00 - 6:00","83","°A"
"DV","2018-08-05","6:00 - 7:00","55","°A"
"DV","2018-08-05","7:00 - 8:00","111","°A"
"DV","2018-08-05","8:00 - 9:00","135","°A"
"DV","2018-08-05","9:00 - 10:00","137","°A"
"DV","2018-08-05","10:00 - 11:00","110","°A"
"DV","2018-08-05","11:00 - 12:00","117","°A"
