"Parámetro","Fecha","Hora","Valor","Unidad"
"VV","2018-08-01","23:00 - 0:00","1.550","m/s"
"VV","2018-08-02","23:00 - 0:00","2.274","m/s"
"VV","2018-08-02","0:00 - 1:00","1.536","m/s"
"VV","2018-08-02","1:00 - 2:00","1.952","m/s"
"VV","2018-08-02","2:00 - 3:00","2.246","m/s"
"VV","2018-08-02","3:00 - 4:00","1.788","m/s"
"VV","2018-08-02","4:00 - 5:00","1.483","m/s"
"VV","2018-08-02","5:00 - 6:00","1.944","m/s"
"VV","2018-08-02","6:00 - 7:00","1.663","m/s"
"VV","2018-08-02","7:00 - 8:00","1.641","m/s"
"VV","2018-08-02","8:00 - 9:00","1.959","m/s"
"VV","2018-08-02","9:00 - 10:00","1.769","m/s"
"VV","2018-08-02","10:00 - 11:00","1.770","m/s"
"VV","2018-08-02","11:00 - 12:00","2.284","m/s"
"VV","2018-08-02","12:00 - 13:00","2.528","m/s"
"VV","2018-08-02","13:00 - 14:00","2.333","m/s"
"VV","2018-08-02","14:00 - 15:00","2.689","m/s"
"VV","2018-08-02","15:00 - 16:00","2.879","m/s"
"VV","2018-08-02","16:00 - 17:00","2.635","m/s"
"VV","2018-08-02","17:00 - 18:00","2.073","m/s"
"VV","2018-08-02","18:00 - 19:00","2.221","m/s"
"VV","2018-08-02","19:00 - 20:00","2.288","m/s"
"VV","2018-08-02","20:00 - 21:00","1.865","m/s"
"VV","2018-08-02","21:00 - 22:00","2.139","m/s"
"VV","2018-08-02","22:00 - 23:00","2.224","m/s"
"VV","2018-08-03","23:00 - 0:00","2.365","m/s"
"VV","2018-08-03","0:00 - 1:00","2.073","m/s"
"VV","2018-08-03","1:00 - 2:00","0.903","m/s"
"VV","2018-08-03","2:00 - 3:00","1.459","m/s"
"VV","2018-08-03","3:00 - 4:00","1.335","m/s"
"VV","2018-08-03","4:00 - 5:00","1.174","m/s"
"VV","2018-08-03","5:00 - 6:00","0.886","m/s"
"VV","2018-08-03","6:00 - 7:00","1.351","m/s"
"VV","2018-08-03","7:00 - 8:00","1.379","m/s"
"VV","2018-08-03","8:00 - 9:00","2.117","m/s"
"VV","2018-08-03","9:00 - 10:00","1.547","m/s"
