"Parámetro","Fecha","Hora","Valor","Unidad"
"VV","2018-07-01","23:00 - 0:00","0.851","m/s"
"VV","2018-07-01","0:00 - 1:00","1.533","m/s"
"VV","2018-07-01","1:00 - 2:00","0.830","m/s"
"VV","2018-07-01","2:00 - 3:00","2.802","m/s"
"VV","2018-07-01","3:00 - 4:00","1.358","m/s"
"VV","2018-07-01","4:00 - 5:00","2.100","m/s"
"VV","2018-07-01","5:00 - 6:00","2.021","m/s"
"VV","2018-07-01","6:00 - 7:00","2.481","m/s"
"VV","2018-07-01","7:00 - 8:00","0.895","m/s"
"VV","2018-07-01","8:00 - 9:00","1.710","m/s"
"VV","2018-07-01","9:00 - 10:00","2.178","m/s"
"VV","2018-07-01","10:00 - 11:00","1.432","m/s"
"VV","2018-07-01","11:00 - 12:00","1.571","m/s"
"VV","2018-07-01","12:00 - 13:00","1.575","m/s"
"VV","2018-07-01","13:00 - 14:00","2.035","m/s"
"VV","2018-07-01","14:00 - 15:00","2.208","m/s"
"VV","2018-07-01","15:00 - 16:00","2.285","m/s"
"VV","2018-07-01","16:00 - 17:00","1.839","m/s"
"VV","2018-07-01","17:00 - 18:00","1.569","m/s"
"VV","2018-07-01","18:00 - 19:00","1.395","m/s"
"VV","2018-07-01","19:00 - 20:00","0.655","m/s"
"VV","2018-07-01","20:00 - 21:00","1.052","m/s"
"VV","2018-07-01","21:00 - 22:00","1.406","m/s"
"VV","2018-07-01","22:00 - 23:00","0.690","m/s"
"VV","2018-07-02","23:00 - 0:00","1.145","m/s"
"VV","2018-07-02","0:00 - 1:00","0.672","m/s"
"VV","2018-07-02","1:00 - 2:00","1.204","m/s"
"VV","2018-07-02","2:00 - 3:00","1.434","m/s"
"VV","2018-07-02","3:00 - 4:00","0.839","m/s"
"VV","2018-07-02","4:00 - 5:00","0.803","m/s"
"VV","2018-07-02","5:00 - 6:00","1.286","m/s"
"VV","2018-07-02","6:00 - 7:00","0.762","m/s"
"VV","2018-07-02","7:00 - 8:00","1.020","m/s"
"VV","2018-07-02","8:00 - 9:00","1.356","m/s"
"VV","2018-07-02","9:00 - 10:00","1.091","m/s"
"VV","2018-07-02","10:00 - 11:00","1.033","m/s"
"VV","2018-07-02","11:00 - 12:00","1.201","m/s"
"VV","2018-07-02","12:00 - 13:00","1.653","m/s"
"VV","2018-07-02","13:00 - 14:00","1.771","m/s"
"VV","2018-07-02","14:00 - 15:00","1.718","m/s"
"VV","2018-07-02","15:00 - 16:00","2.008","m/s"
"VV","2018-07-02","16:00 - 17:00","2.442","m/s"
"VV","2018-07-02","17:00 - 18:00","2.287","m/s"
"VV","2018-07-02","18:00 - 19:00","2.641","m/s"
"VV","2018-07-02","19:00 - 20:00","2.318","m/s"
"VV","2018-07-02","20:00 - 21:00","1.782","m/s"
"VV","2018-07-02","21:00 - 22:00","2.959","m/s"
"VV","2018-07-02","22:00 - 23:00","3.147","m/s"
"VV","2018-07-03","23:00 - 0:00","2.099","m/s"
"VV","2018-07-03","0:00 - 1:00","1.213","m/s"
"VV","2018-07-03","1:00 - 2:00","0.783","m/s"
"VV","2018-07-03","2:00 - 3:00","1.196","m/s"
"VV","2018-07-03","3:00 - 4:00","1.424","m/s"
"VV","2018-07-03","4:00 - 5:00","0.406","m/s"
"VV","2018-07-03","5:00 - 6:00","0.592","m/s"
"VV","2018-07-03","6:00 - 7:00","0.737","m/s"
"VV","2018-07-03","7:00 - 8:00","1.053","m/s"
"VV","2018-07-03","8:00 - 9:00","1.617","m/s"
"VV","2018-07-03","9:00 - 10:00","1.080","m/s"
"VV","2018-07-03","10:00 - 11:00","1.355","m/s"
"VV","2018-07-03","11:00 - 12:00","1.312","m/s"
"VV","2018-07-03","12:00 - 13:00","1.672","m/s"
"VV","2018-07-03","13:00 - 14:00","1.315","m/s"
"VV","2018-07-03","14:00 - 15:00","1.480","m/s"
"VV","2018-07-03","15:00 - 16:00","1.746","m/s"
"VV","2018-07-03","16:00 - 17:00","1.778","m/s"
"VV","2018-07-03","17:00 - 18:00","1.614","m/s"
"VV","2018-07-03","18:00 - 19:00","1.730","m/s"
"VV","2018-07-03","19:00 - 20:00","1.455","m/s"
"VV","2018-07-03","20:00 - 21:00","1.269","m/s"
"VV","2018-07-03","21:00 - 22:00","0.982","m/s"
"VV","2018-07-03","22:00 - 23:00","1.780","m/s"
"VV","2018-07-04","23:00 - 0:00","2.278","m/s"
"VV","2018-07-04","0:00 - 1:00","2.029","m/s"
"VV","2018-07-04","1:00 - 2:00","1.631","m/s"
"VV","2018-07-04","2:00 - 3:00","1.353","m/s"
"VV","2018-07-04","3:00 - 4:00","1.391","m/s"
"VV","2018-07-04","4:00 - 5:00","0.930","m/s"
"VV","2018-07-04","5:00 - 6:00","0.632","m/s"
"VV","2018-07-04","6:00 - 7:00","0.782","m/s"
"VV","2018-07-04","7:00 - 8:00","1.155","m/s"
"VV","2018-07-04","8:00 - 9:00","1.063","m/s"
"VV","2018-07-04","9:00 - 10:00","1.267","m/s"
"VV","2018-07-04","10:00 - 11:00","0.957","m/s"
"VV","2018-07-04","11:00 - 12:00","0.935","m/s"
"VV","2018-07-04","12:00 - 13:00","1.089","m/s"
"VV","2018-07-04","13:00 - 14:00","1.273","m/s"
"VV","2018-07-04","14:00 - 15:00","1.710","m/s"
"VV","2018-07-04","15:00 - 16:00","1.891","m/s"
"VV","2018-07-04","16:00 - 17:00","2.460","m/s"
"VV","2018-07-04","17:00 - 18:00","2.479","m/s"
