"Parámetro","Fecha","Hora","Valor","Unidad"
"VV","2018-10-01","23:00 - 0:00","2.154","m/s"
"VV","2018-10-02","23:00 - 0:00","1.951","m/s"
"VV","2018-10-02","0:00 - 1:00","2.423","m/s"
"VV","2018-10-02","1:00 - 2:00","2.338","m/s"
"VV","2018-10-02","2:00 - 3:00","2.276","m/s"
"VV","2018-10-02","3:00 - 4:00","1.657","m/s"
"VV","2018-10-02","4:00 - 5:00","1.820","m/s"
"VV","2018-10-02","5:00 - 6:00","1.607","m/s"
"VV","2018-10-02","6:00 - 7:00","2.066","m/s"
"VV","2018-10-02","7:00 - 8:00","2.125","m/s"
"VV","2018-10-02","8:00 - 9:00","2.216","m/s"
"VV","2018-10-02","9:00 - 10:00","2.727","m/s"
"VV","2018-10-02","10:00 - 11:00","1.740","m/s"
"VV","2018-10-02","11:00 - 12:00","1.121","m/s"
"VV","2018-10-02","12:00 - 13:00","1.780","m/s"
"VV","2018-10-02","13:00 - 14:00","1.839","m/s"
"VV","2018-10-02","14:00 - 15:00","2.515","m/s"
"VV","2018-10-02","15:00 - 16:00","2.101","m/s"
"VV","2018-10-02","16:00 - 17:00","1.931","m/s"
"VV","2018-10-02","17:00 - 18:00","2.121","m/s"
"VV","2018-10-02","18:00 - 19:00","2.942","m/s"
"VV","2018-10-02","19:00 - 20:00","2.848","m/s"
"VV","2018-10-02","20:00 - 21:00","2.533","m/s"
"VV","2018-10-02","21:00 - 22:00","2.435","m/s"
"VV","2018-10-02","22:00 - 23:00","2.100","m/s"
"VV","2018-10-03","23:00 - 0:00","1.522","m/s"
"VV","2018-10-03","0:00 - 1:00","2.231","m/s"
"VV","2018-10-03","1:00 - 2:00","2.545","m/s"
"VV","2018-10-03","2:00 - 3:00","2.006","m/s"
"VV","2018-10-03","3:00 - 4:00","2.178","m/s"
"VV","2018-10-03","4:00 - 5:00","1.915","m/s"
"VV","2018-10-03","5:00 - 6:00","2.534","m/s"
"VV","2018-10-03","6:00 - 7:00","2.627","m/s"
"VV","2018-10-03","7:00 - 8:00","2.717","m/s"
"VV","2018-10-03","8:00 - 9:00","2.940","m/s"
"VV","2018-10-03","9:00 - 10:00","3.107","m/s"
"VV","2018-10-03","10:00 - 11:00","2.020","m/s"
"VV","2018-10-03","11:00 - 12:00","1.912","m/s"
"VV","2018-10-03","12:00 - 13:00","1.647","m/s"
"VV","2018-10-03","13:00 - 14:00","1.661","m/s"
"VV","2018-10-03","14:00 - 15:00","1.799","m/s"
"VV","2018-10-03","15:00 - 16:00","1.979","m/s"
"VV","2018-10-03","16:00 - 17:00","1.839","m/s"
"VV","2018-10-03","17:00 - 18:00","2.098","m/s"
"VV","2018-10-03","18:00 - 19:00","2.368","m/s"
"VV","2018-10-03","19:00 - 20:00","2.744","m/s"
"VV","2018-10-03","20:00 - 21:00","3.215","m/s"
"VV","2018-10-03","21:00 - 22:00","2.962","m/s"
"VV","2018-10-03","22:00 - 23:00","2.116","m/s"
"VV","2018-10-04","23:00 - 0:00","1.184","m/s"
"VV","2018-10-04","0:00 - 1:00","1.698","m/s"
