"Parámetro","Fecha","Hora","Valor","Unidad"
"VV","2018-05-01","23:00 - 0:00","1.320","m/s"
"VV","2018-05-02","23:00 - 0:00","2.677","m/s"
"VV","2018-05-02","0:00 - 1:00","3.218","m/s"
"VV","2018-05-02","1:00 - 2:00","3.269","m/s"
"VV","2018-05-02","2:00 - 3:00","2.178","m/s"
"VV","2018-05-02","3:00 - 4:00","0.954","m/s"
"VV","2018-05-02","4:00 - 5:00","0.924","m/s"
"VV","2018-05-02","5:00 - 6:00","1.084","m/s"
"VV","2018-05-02","6:00 - 7:00","1.222","m/s"
"VV","2018-05-02","7:00 - 8:00","1.228","m/s"
"VV","2018-05-02","8:00 - 9:00","1.639","m/s"
"VV","2018-05-02","9:00 - 10:00","2.057","m/s"
"VV","2018-05-02","10:00 - 11:00","2.515","m/s"
"VV","2018-05-02","11:00 - 12:00","2.035","m/s"
"VV","2018-05-02","12:00 - 13:00","1.750","m/s"
"VV","2018-05-02","13:00 - 14:00","1.858","m/s"
"VV","2018-05-02","14:00 - 15:00","2.083","m/s"
"VV","2018-05-02","15:00 - 16:00","1.753","m/s"
"VV","2018-05-02","16:00 - 17:00","1.993","m/s"
"VV","2018-05-02","17:00 - 18:00","2.228","m/s"
"VV","2018-05-02","18:00 - 19:00","2.031","m/s"
"VV","2018-05-02","19:00 - 20:00","2.253","m/s"
"VV","2018-05-02","20:00 - 21:00","1.402","m/s"
"VV","2018-05-02","21:00 - 22:00","3.281","m/s"
"VV","2018-05-02","22:00 - 23:00","2.579","m/s"
"VV","2018-05-03","23:00 - 0:00","2.355","m/s"
"VV","2018-05-03","0:00 - 1:00","2.882","m/s"
"VV","2018-05-03","1:00 - 2:00","1.869","m/s"
"VV","2018-05-03","2:00 - 3:00","1.571","m/s"
"VV","2018-05-03","3:00 - 4:00","0.924","m/s"
"VV","2018-05-03","4:00 - 5:00","0.994","m/s"
"VV","2018-05-03","5:00 - 6:00","1.233","m/s"
"VV","2018-05-03","6:00 - 7:00","0.876","m/s"
"VV","2018-05-03","7:00 - 8:00","0.856","m/s"
"VV","2018-05-03","8:00 - 9:00","1.117","m/s"
"VV","2018-05-03","9:00 - 10:00","0.808","m/s"
"VV","2018-05-03","10:00 - 11:00","0.925","m/s"
"VV","2018-05-03","11:00 - 12:00","0.939","m/s"
"VV","2018-05-03","12:00 - 13:00","1.245","m/s"
"VV","2018-05-03","13:00 - 14:00","1.475","m/s"
"VV","2018-05-03","14:00 - 15:00","1.735","m/s"
"VV","2018-05-03","15:00 - 16:00","3.900","m/s"
"VV","2018-05-03","16:00 - 17:00","4.593","m/s"
"VV","2018-05-03","17:00 - 18:00","2.370","m/s"
"VV","2018-05-03","18:00 - 19:00","2.668","m/s"
"VV","2018-05-03","19:00 - 20:00","2.641","m/s"
"VV","2018-05-03","20:00 - 21:00","2.818","m/s"
"VV","2018-05-03","21:00 - 22:00","2.809","m/s"
"VV","2018-05-03","22:00 - 23:00","3.693","m/s"
"VV","2018-05-04","23:00 - 0:00","3.186","m/s"
"VV","2018-05-04","0:00 - 1:00","1.208","m/s"
"VV","2018-05-04","1:00 - 2:00","1.138","m/s"
"VV","2018-05-04","2:00 - 3:00","1.056","m/s"
"VV","2018-05-04","3:00 - 4:00","1.552","m/s"
"VV","2018-05-04","4:00 - 5:00","1.413","m/s"
"VV","2018-05-04","5:00 - 6:00","1.855","m/s"
"VV","2018-05-04","6:00 - 7:00","1.182","m/s"
"VV","2018-05-04","7:00 - 8:00","0.885","m/s"
"VV","2018-05-04","8:00 - 9:00","0.638","m/s"
"VV","2018-05-04","9:00 - 10:00","0.675","m/s"
"VV","2018-05-04","10:00 - 11:00","1.549","m/s"
"VV","2018-05-04","11:00 - 12:00","1.136","m/s"
"VV","2018-05-04","12:00 - 13:00","1.104","m/s"
"VV","2018-05-04","13:00 - 14:00","1.636","m/s"
"VV","2018-05-04","14:00 - 15:00","1.494","m/s"
"VV","2018-05-04","15:00 - 16:00","2.057","m/s"
"VV","2018-05-04","16:00 - 17:00","4.055","m/s"
"VV","2018-05-04","17:00 - 18:00","3.596","m/s"
"VV","2018-05-04","18:00 - 19:00","2.445","m/s"
"VV","2018-05-04","19:00 - 20:00","1.383","m/s"
"VV","2018-05-04","20:00 - 21:00","3.180","m/s"
"VV","2018-05-04","21:00 - 22:00","2.755","m/s"
"VV","2018-05-04","22:00 - 23:00","1.619","m/s"
"VV","2018-05-05","23:00 - 0:00","3.436","m/s"
"VV","2018-05-05","0:00 - 1:00","3.513","m/s"
"VV","2018-05-05","1:00 - 2:00","2.714","m/s"
"VV","2018-05-05","2:00 - 3:00","2.600","m/s"
"VV","2018-05-05","3:00 - 4:00","1.941","m/s"
"VV","2018-05-05","4:00 - 5:00","2.442","m/s"
"VV","2018-05-05","5:00 - 6:00","1.530","m/s"
"VV","2018-05-05","6:00 - 7:00","2.585","m/s"
"VV","2018-05-05","7:00 - 8:00","2.021","m/s"
"VV","2018-05-05","8:00 - 9:00","1.335","m/s"
"VV","2018-05-05","9:00 - 10:00","2.479","m/s"
"VV","2018-05-05","10:00 - 11:00","2.054","m/s"
