"Parámetro","Fecha","Hora","Valor","Unidad"
"VV","2019-06-01","23:00 - 0:00","2.808","m/s"
"VV","2019-06-01","0:00 - 1:00","1.286","m/s"
"VV","2019-06-01","1:00 - 2:00","1.675","m/s"
"VV","2019-06-01","2:00 - 3:00","2.505","m/s"
"VV","2019-06-01","3:00 - 4:00","2.894","m/s"
"VV","2019-06-01","4:00 - 5:00","2.516","m/s"
"VV","2019-06-01","5:00 - 6:00","2.567","m/s"
"VV","2019-06-01","6:00 - 7:00","1.915","m/s"
"VV","2019-06-01","7:00 - 8:00","1.147","m/s"
"VV","2019-06-01","8:00 - 9:00","1.023","m/s"
"VV","2019-06-01","9:00 - 10:00","1.190","m/s"
"VV","2019-06-01","10:00 - 11:00","1.288","m/s"
"VV","2019-06-01","11:00 - 12:00","1.503","m/s"
"VV","2019-06-01","12:00 - 13:00","1.684","m/s"
"VV","2019-06-01","13:00 - 14:00","1.866","m/s"
"VV","2019-06-01","14:00 - 15:00","2.075","m/s"
"VV","2019-06-01","15:00 - 16:00","2.528","m/s"
"VV","2019-06-01","16:00 - 17:00","2.850","m/s"
"VV","2019-06-01","17:00 - 18:00","2.792","m/s"
"VV","2019-06-01","18:00 - 19:00","2.735","m/s"
"VV","2019-06-01","19:00 - 20:00","3.148","m/s"
"VV","2019-06-01","20:00 - 21:00","3.263","m/s"
"VV","2019-06-01","21:00 - 22:00","3.714","m/s"
"VV","2019-06-01","22:00 - 23:00","3.452","m/s"
"VV","2019-06-02","23:00 - 0:00","1.994","m/s"
"VV","2019-06-02","0:00 - 1:00","1.477","m/s"
"VV","2019-06-02","1:00 - 2:00","1.497","m/s"
"VV","2019-06-02","2:00 - 3:00","1.001","m/s"
"VV","2019-06-02","3:00 - 4:00","1.084","m/s"
"VV","2019-06-02","4:00 - 5:00","1.068","m/s"
"VV","2019-06-02","5:00 - 6:00","1.126","m/s"
"VV","2019-06-02","6:00 - 7:00","1.885","m/s"
"VV","2019-06-02","7:00 - 8:00","2.077","m/s"
"VV","2019-06-02","8:00 - 9:00","1.454","m/s"
"VV","2019-06-02","9:00 - 10:00","0.871","m/s"
