"Parámetro","Fecha","Hora","Valor","Unidad"
"VV","2018-11-01","23:00 - 0:00","0.963","m/s"
"VV","2018-11-02","23:00 - 0:00","1.030","m/s"
"VV","2018-11-02","0:00 - 1:00","0.615","m/s"
"VV","2018-11-02","1:00 - 2:00","0.683","m/s"
"VV","2018-11-02","2:00 - 3:00","0.500","m/s"
"VV","2018-11-02","3:00 - 4:00","0.761","m/s"
"VV","2018-11-02","4:00 - 5:00","0.859","m/s"
"VV","2018-11-02","5:00 - 6:00","1.313","m/s"
"VV","2018-11-02","6:00 - 7:00","0.673","m/s"
"VV","2018-11-02","7:00 - 8:00","0.583","m/s"
"VV","2018-11-02","8:00 - 9:00","0.972","m/s"
"VV","2018-11-02","9:00 - 10:00","1.193","m/s"
"VV","2018-11-02","10:00 - 11:00","1.637","m/s"
"VV","2018-11-02","11:00 - 12:00","1.393","m/s"
"VV","2018-11-02","12:00 - 13:00","1.512","m/s"
"VV","2018-11-02","13:00 - 14:00","1.353","m/s"
"VV","2018-11-02","14:00 - 15:00","0.990","m/s"
"VV","2018-11-02","15:00 - 16:00","1.205","m/s"
"VV","2018-11-02","16:00 - 17:00","1.232","m/s"
"VV","2018-11-02","17:00 - 18:00","1.266","m/s"
"VV","2018-11-02","18:00 - 19:00","1.145","m/s"
"VV","2018-11-02","19:00 - 20:00","1.141","m/s"
"VV","2018-11-02","20:00 - 21:00","0.825","m/s"
"VV","2018-11-02","21:00 - 22:00","1.013","m/s"
"VV","2018-11-02","22:00 - 23:00","0.577","m/s"
"VV","2018-11-03","23:00 - 0:00","0.642","m/s"
"VV","2018-11-03","0:00 - 1:00","0.758","m/s"
"VV","2018-11-03","1:00 - 2:00","0.627","m/s"
"VV","2018-11-03","2:00 - 3:00","0.933","m/s"
"VV","2018-11-03","3:00 - 4:00","0.589","m/s"
"VV","2018-11-03","4:00 - 5:00","0.777","m/s"
"VV","2018-11-03","5:00 - 6:00","0.713","m/s"
"VV","2018-11-03","6:00 - 7:00","0.819","m/s"
"VV","2018-11-03","7:00 - 8:00","0.903","m/s"
"VV","2018-11-03","8:00 - 9:00","0.997","m/s"
"VV","2018-11-03","9:00 - 10:00","1.155","m/s"
"VV","2018-11-03","10:00 - 11:00","1.071","m/s"
"VV","2018-11-03","11:00 - 12:00","0.785","m/s"
"VV","2018-11-03","12:00 - 13:00","1.047","m/s"
"VV","2018-11-03","13:00 - 14:00","1.442","m/s"
"VV","2018-11-03","14:00 - 15:00","1.977","m/s"
"VV","2018-11-03","15:00 - 16:00","1.824","m/s"
"VV","2018-11-03","16:00 - 17:00","2.478","m/s"
