Time,WeekD,YearD,TMP,WS,WD,RH,PP,PM2.5(t-1),PM2.5(t)
0.30434782608695654,0.5,0.14691943127962084,0.24626138387606278,0.08056781124112795,0.6877192982456141,0.6704545454545454,0.0,0.25301204819277107,19
0.34782608695652173,0.5,0.14691943127962084,0.22051954162045906,0.0773067331670823,0.8666666666666667,0.7386363636363636,0.0,0.21686746987951808,22
0.391304347826087,0.5,0.14691943127962084,0.2748260913398528,0.1831958565125648,0.10877192982456141,0.6363636363636364,0.0,0.25301204819277107,31
0.43478260869565216,0.5,0.14691943127962084,0.37097153610915085,0.22904277767120662,0.12982456140350876,0.48863636363636365,0.0,0.3614457831325301,44
0.4782608695652174,0.5,0.14691943127962084,0.4771650367980642,0.07653942067907156,0.4421052631578947,0.4090909090909091,0.0,0.5180722891566265,31
0.5217391304347826,0.5,0.14691943127962084,0.5355042511005813,0.1373489353539229,0.6035087719298246,0.38636363636363635,0.0,0.3614457831325301,17
0.5652173913043478,0.5,0.14691943127962084,0.5766710353866317,0.2668329177057357,0.6350877192982456,0.36363636363636365,0.0,0.1927710843373494,14
0.6086956521739131,0.5,0.14691943127962084,0.6119568504889604,0.3036639171302513,0.624561403508772,0.3409090909090909,0.0,0.1566265060240964,8
0.6521739130434783,0.5,0.14691943127962084,0.6171993144470208,0.29368885478611173,0.42105263157894735,0.32954545454545453,0.0,0.08433734939759036,6
0.6956521739130435,0.5,0.14691943127962084,0.6289948583526564,0.31632457318242857,0.5403508771929825,0.3181818181818182,0.0,0.060240963855421686,5
0.7391304347826086,0.5,0.14691943127962084,0.6114191618778774,0.2917705735660849,0.624561403508772,0.3409090909090909,0.0,0.04819277108433735,3
0.782608695652174,0.5,0.14691943127962084,0.5064690661020935,0.5261845386533667,0.6877192982456141,0.5568181818181818,0.0,0.024096385542168676,6
0.8260869565217391,0.5,0.14691943127962084,0.4239002587626441,0.5154421638212162,0.9228070175438596,0.7159090909090909,0.0,0.060240963855421686,6
0.8695652173913043,0.5,0.14691943127962084,0.42715999596733534,0.07826587377709573,0.5649122807017544,0.6590909090909091,0.0,0.060240963855421686,8
0.9130434782608695,0.5,0.14691943127962084,0.44900359579258664,0.04853251486667946,0.5403508771929825,0.6022727272727273,0.0,0.08433734939759036,7
0.9565217391304348,0.5,0.14691943127962084,0.45653123634775,0.09015921734126225,0.14736842105263157,0.6022727272727273,0.0,0.07228915662650602,6
1.0,0.6666666666666666,0.15165876777251186,0.43186477131431256,0.09303663917130253,0.9508771929824561,0.6818181818181818,0.0,0.060240963855421686,8
0.0,0.6666666666666666,0.15165876777251186,0.4129784588500185,0.22769998081718784,0.9192982456140351,0.7159090909090909,0.0,0.08433734939759036,19
0.043478260869565216,0.6666666666666666,0.15165876777251186,0.3922774473233188,0.25417226165355844,0.41754385964912283,0.7386363636363636,0.0,0.21686746987951808,10
0.08695652173913043,0.6666666666666666,0.15165876777251186,0.38935376550055445,0.19624016880874742,0.23508771929824562,0.7386363636363636,0.0,0.10843373493975904,12
0.13043478260869565,0.6666666666666666,0.15165876777251186,0.3840776960043014,0.16593132553232307,0.519298245614035,0.7386363636363636,0.0,0.13253012048192772,9
0.17391304347826086,0.6666666666666666,0.15165876777251186,0.3565211546862922,0.1425282946479954,0.6666666666666666,0.8068181818181818,0.0,0.0963855421686747,4
0.21739130434782608,0.6666666666666666,0.15165876777251186,0.36418321739422654,0.24649913677345106,0.24561403508771928,0.7727272727272727,0.0,0.03614457831325301,5
0.2608695652173913,0.6666666666666666,0.15165876777251186,0.34274288402728775,0.24093612123537314,0.8175438596491228,0.8295454545454546,0.0,0.04819277108433735,9
0.30434782608695654,0.6666666666666666,0.15165876777251186,0.3384077696004301,0.3144062919624017,0.23157894736842105,0.8863636363636364,0.007246376811594204,0.0963855421686747,10
0.34782608695652173,0.6666666666666666,0.15165876777251186,0.34321336156198545,0.4009207749856129,0.08771929824561403,0.8636363636363636,0.0,0.10843373493975904,14
0.391304347826087,0.6666666666666666,0.15165876777251186,0.365561044460127,0.47957030500671405,0.24912280701754386,0.8181818181818182,0.0,0.1566265060240964,11
0.43478260869565216,0.6666666666666666,0.15165876777251186,0.4262526464361327,0.4646077114905046,0.18596491228070175,0.6931818181818182,0.0,0.12048192771084337,8
