"Parámetro","Fecha","Hora","Valor","Unidad"
"TMP","2018-09-01","23:00 - 0:00","20.729","°C"
"TMP","2018-09-02","23:00 - 0:00","21.902","°C"
"TMP","2018-09-02","0:00 - 1:00","20.541","°C"
"TMP","2018-09-02","1:00 - 2:00","19.294","°C"
"TMP","2018-09-02","2:00 - 3:00","18.346","°C"
"TMP","2018-09-02","3:00 - 4:00","16.038","°C"
"TMP","2018-09-02","4:00 - 5:00","16.956","°C"
"TMP","2018-09-02","5:00 - 6:00","16.374","°C"
"TMP","2018-09-02","6:00 - 7:00","16.857","°C"
"TMP","2018-09-02","7:00 - 8:00","16.964","°C"
"TMP","2018-09-02","8:00 - 9:00","17.338","°C"
"TMP","2018-09-02","9:00 - 10:00","18.717","°C"
"TMP","2018-09-02","10:00 - 11:00","19.949","°C"
"TMP","2018-09-02","11:00 - 12:00","20.913","°C"
"TMP","2018-09-02","12:00 - 13:00","22.345","°C"
"TMP","2018-09-02","13:00 - 14:00","24.254","°C"
"TMP","2018-09-02","14:00 - 15:00","25.142","°C"
"TMP","2018-09-02","15:00 - 16:00","23.720","°C"
"TMP","2018-09-02","16:00 - 17:00","23.224","°C"
"TMP","2018-09-02","17:00 - 18:00","23.759","°C"
"TMP","2018-09-02","18:00 - 19:00","23.800","°C"
"TMP","2018-09-02","19:00 - 20:00","23.490","°C"
"TMP","2018-09-02","20:00 - 21:00","21.362","°C"
"TMP","2018-09-02","21:00 - 22:00","20.332","°C"
"TMP","2018-09-02","22:00 - 23:00","20.102","°C"
"TMP","2018-09-03","23:00 - 0:00","19.677","°C"
"TMP","2018-09-03","0:00 - 1:00","19.573","°C"
"TMP","2018-09-03","1:00 - 2:00","19.554","°C"
"TMP","2018-09-03","2:00 - 3:00","19.290","°C"
"TMP","2018-09-03","3:00 - 4:00","19.061","°C"
"TMP","2018-09-03","4:00 - 5:00","18.788","°C"
"TMP","2018-09-03","5:00 - 6:00","18.696","°C"
"TMP","2018-09-03","6:00 - 7:00","19.046","°C"
"TMP","2018-09-03","7:00 - 8:00","18.241","°C"
"TMP","2018-09-03","8:00 - 9:00","18.254","°C"
"TMP","2018-09-03","9:00 - 10:00","19.538","°C"
"TMP","2018-09-03","10:00 - 11:00","21.672","°C"
"TMP","2018-09-03","11:00 - 12:00","23.734","°C"
"TMP","2018-09-03","12:00 - 13:00","25.323","°C"
"TMP","2018-09-03","13:00 - 14:00","25.962","°C"
"TMP","2018-09-03","14:00 - 15:00","26.134","°C"
"TMP","2018-09-03","15:00 - 16:00","25.756","°C"
"TMP","2018-09-03","16:00 - 17:00","27.574","°C"
"TMP","2018-09-03","17:00 - 18:00","27.975","°C"
"TMP","2018-09-03","18:00 - 19:00","26.022","°C"
"TMP","2018-09-03","19:00 - 20:00","24.687","°C"
"TMP","2018-09-03","20:00 - 21:00","23.318","°C"
"TMP","2018-09-03","21:00 - 22:00","25.340","°C"
"TMP","2018-09-03","22:00 - 23:00","22.742","°C"
"TMP","2018-09-04","23:00 - 0:00","21.123","°C"
"TMP","2018-09-04","0:00 - 1:00","21.715","°C"
"TMP","2018-09-04","1:00 - 2:00","20.578","°C"
"TMP","2018-09-04","2:00 - 3:00","19.982","°C"
"TMP","2018-09-04","3:00 - 4:00","19.099","°C"
"TMP","2018-09-04","4:00 - 5:00","18.652","°C"
"TMP","2018-09-04","5:00 - 6:00","17.717","°C"
"TMP","2018-09-04","6:00 - 7:00","17.734","°C"
"TMP","2018-09-04","7:00 - 8:00","17.760","°C"
"TMP","2018-09-04","8:00 - 9:00","17.739","°C"
"TMP","2018-09-04","9:00 - 10:00","19.848","°C"
"TMP","2018-09-04","10:00 - 11:00","21.291","°C"
"TMP","2018-09-04","11:00 - 12:00","22.801","°C"
"TMP","2018-09-04","12:00 - 13:00","24.475","°C"
"TMP","2018-09-04","13:00 - 14:00","25.977","°C"
"TMP","2018-09-04","14:00 - 15:00","26.781","°C"
"TMP","2018-09-04","15:00 - 16:00","27.460","°C"
"TMP","2018-09-04","16:00 - 17:00","28.748","°C"
"TMP","2018-09-04","17:00 - 18:00","28.475","°C"
"TMP","2018-09-04","18:00 - 19:00","30.683","°C"
"TMP","2018-09-04","19:00 - 20:00","28.707","°C"
"TMP","2018-09-04","20:00 - 21:00","23.261","°C"
"TMP","2018-09-04","21:00 - 22:00","22.895","°C"
"TMP","2018-09-04","22:00 - 23:00","19.824","°C"
"TMP","2018-09-05","23:00 - 0:00","19.281","°C"
"TMP","2018-09-05","0:00 - 1:00","19.338","°C"
"TMP","2018-09-05","1:00 - 2:00","19.258","°C"
"TMP","2018-09-05","2:00 - 3:00","18.960","°C"
"TMP","2018-09-05","3:00 - 4:00","18.836","°C"
"TMP","2018-09-05","4:00 - 5:00","18.927","°C"
"TMP","2018-09-05","5:00 - 6:00","17.939","°C"
"TMP","2018-09-05","6:00 - 7:00","17.634","°C"
"TMP","2018-09-05","7:00 - 8:00","16.364","°C"
"TMP","2018-09-05","8:00 - 9:00","18.481","°C"
"TMP","2018-09-05","9:00 - 10:00","18.569","°C"
"TMP","2018-09-05","10:00 - 11:00","20.566","°C"
"TMP","2018-09-05","11:00 - 12:00","22.666","°C"
"TMP","2018-09-05","12:00 - 13:00","24.629","°C"
"TMP","2018-09-05","13:00 - 14:00","25.472","°C"
"TMP","2018-09-05","14:00 - 15:00","26.666","°C"
"TMP","2018-09-05","15:00 - 16:00","27.480","°C"
"TMP","2018-09-05","16:00 - 17:00","27.633","°C"
"TMP","2018-09-05","17:00 - 18:00","28.134","°C"
"TMP","2018-09-05","18:00 - 19:00","28.216","°C"
"TMP","2018-09-05","19:00 - 20:00","27.617","°C"
"TMP","2018-09-05","20:00 - 21:00","26.346","°C"
"TMP","2018-09-05","21:00 - 22:00","24.568","°C"
"TMP","2018-09-05","22:00 - 23:00","24.122","°C"
"TMP","2018-09-06","23:00 - 0:00","23.283","°C"
"TMP","2018-09-06","0:00 - 1:00","21.930","°C"
"TMP","2018-09-06","1:00 - 2:00","21.458","°C"
"TMP","2018-09-06","2:00 - 3:00","21.184","°C"
"TMP","2018-09-06","3:00 - 4:00","21.170","°C"
"TMP","2018-09-06","4:00 - 5:00","19.858","°C"
"TMP","2018-09-06","5:00 - 6:00","21.508","°C"
"TMP","2018-09-06","6:00 - 7:00","22.006","°C"
"TMP","2018-09-06","7:00 - 8:00","19.629","°C"
"TMP","2018-09-06","8:00 - 9:00","18.994","°C"
"TMP","2018-09-06","9:00 - 10:00","20.468","°C"
"TMP","2018-09-06","10:00 - 11:00","21.868","°C"
"TMP","2018-09-07","23:00 - 0:00","22.627","°C"
"TMP","2018-09-07","0:00 - 1:00","18.931","°C"
"TMP","2018-09-07","1:00 - 2:00","18.383","°C"
"TMP","2018-09-07","2:00 - 3:00","17.914","°C"
"TMP","2018-09-07","3:00 - 4:00","18.090","°C"
"TMP","2018-09-07","4:00 - 5:00","18.864","°C"
"TMP","2018-09-07","5:00 - 6:00","19.575","°C"
"TMP","2018-09-07","6:00 - 7:00","19.912","°C"
"TMP","2018-09-07","7:00 - 8:00","19.075","°C"
"TMP","2018-09-07","8:00 - 9:00","20.901","°C"
"TMP","2018-09-07","9:00 - 10:00","20.219","°C"
"TMP","2018-09-07","10:00 - 11:00","21.631","°C"
