"Parámetro","Fecha","Hora","Valor","Unidad"
"TMP","2018-07-01","23:00 - 0:00","22.924","°C"
"TMP","2018-07-01","0:00 - 1:00","22.636","°C"
"TMP","2018-07-01","1:00 - 2:00","21.797","°C"
"TMP","2018-07-01","2:00 - 3:00","19.821","°C"
"TMP","2018-07-01","3:00 - 4:00","17.112","°C"
"TMP","2018-07-01","4:00 - 5:00","17.181","°C"
"TMP","2018-07-01","5:00 - 6:00","17.453","°C"
"TMP","2018-07-01","6:00 - 7:00","17.510","°C"
"TMP","2018-07-01","7:00 - 8:00","17.876","°C"
"TMP","2018-07-01","8:00 - 9:00","18.759","°C"
"TMP","2018-07-01","9:00 - 10:00","19.671","°C"
"TMP","2018-07-01","10:00 - 11:00","21.233","°C"
"TMP","2018-07-01","11:00 - 12:00","22.672","°C"
"TMP","2018-07-01","12:00 - 13:00","23.815","°C"
"TMP","2018-07-01","13:00 - 14:00","25.008","°C"
"TMP","2018-07-01","14:00 - 15:00","26.369","°C"
"TMP","2018-07-01","15:00 - 16:00","27.226","°C"
"TMP","2018-07-01","16:00 - 17:00","26.734","°C"
"TMP","2018-07-01","17:00 - 18:00","26.123","°C"
"TMP","2018-07-01","18:00 - 19:00","24.986","°C"
"TMP","2018-07-01","19:00 - 20:00","27.296","°C"
"TMP","2018-07-01","20:00 - 21:00","25.424","°C"
"TMP","2018-07-01","21:00 - 22:00","23.652","°C"
"TMP","2018-07-01","22:00 - 23:00","23.692","°C"
"TMP","2018-07-02","23:00 - 0:00","22.614","°C"
"TMP","2018-07-02","0:00 - 1:00","21.880","°C"
"TMP","2018-07-02","1:00 - 2:00","21.730","°C"
"TMP","2018-07-02","2:00 - 3:00","20.826","°C"
"TMP","2018-07-02","3:00 - 4:00","22.495","°C"
"TMP","2018-07-02","4:00 - 5:00","19.498","°C"
"TMP","2018-07-02","5:00 - 6:00","18.834","°C"
"TMP","2018-07-02","6:00 - 7:00","17.220","°C"
"TMP","2018-07-02","7:00 - 8:00","17.795","°C"
"TMP","2018-07-02","8:00 - 9:00","18.488","°C"
"TMP","2018-07-02","9:00 - 10:00","19.877","°C"
"TMP","2018-07-02","10:00 - 11:00","21.648","°C"
"TMP","2018-07-02","11:00 - 12:00","22.553","°C"
"TMP","2018-07-02","12:00 - 13:00","24.350","°C"
"TMP","2018-07-02","13:00 - 14:00","25.774","°C"
"TMP","2018-07-02","14:00 - 15:00","27.177","°C"
"TMP","2018-07-02","15:00 - 16:00","27.783","°C"
"TMP","2018-07-02","16:00 - 17:00","28.370","°C"
"TMP","2018-07-02","17:00 - 18:00","29.241","°C"
"TMP","2018-07-02","18:00 - 19:00","29.152","°C"
"TMP","2018-07-02","19:00 - 20:00","28.505","°C"
"TMP","2018-07-02","20:00 - 21:00","27.662","°C"
"TMP","2018-07-02","21:00 - 22:00","25.462","°C"
"TMP","2018-07-02","22:00 - 23:00","24.193","°C"
"TMP","2018-07-03","23:00 - 0:00","23.143","°C"
"TMP","2018-07-03","0:00 - 1:00","22.772","°C"
"TMP","2018-07-03","1:00 - 2:00","21.826","°C"
"TMP","2018-07-03","2:00 - 3:00","21.248","°C"
"TMP","2018-07-03","3:00 - 4:00","20.439","°C"
"TMP","2018-07-03","4:00 - 5:00","19.610","°C"
"TMP","2018-07-03","5:00 - 6:00","18.960","°C"
"TMP","2018-07-03","6:00 - 7:00","18.509","°C"
"TMP","2018-07-03","7:00 - 8:00","17.852","°C"
"TMP","2018-07-03","8:00 - 9:00","18.048","°C"
"TMP","2018-07-03","9:00 - 10:00","19.733","°C"
"TMP","2018-07-03","10:00 - 11:00","20.489","°C"
"TMP","2018-07-03","11:00 - 12:00","21.665","°C"
"TMP","2018-07-03","12:00 - 13:00","23.003","°C"
"TMP","2018-07-03","13:00 - 14:00","24.479","°C"
"TMP","2018-07-03","14:00 - 15:00","25.549","°C"
"TMP","2018-07-03","15:00 - 16:00","26.217","°C"
"TMP","2018-07-03","16:00 - 17:00","27.219","°C"
"TMP","2018-07-03","17:00 - 18:00","27.896","°C"
"TMP","2018-07-03","18:00 - 19:00","27.774","°C"
"TMP","2018-07-03","19:00 - 20:00","27.996","°C"
"TMP","2018-07-03","20:00 - 21:00","27.022","°C"
"TMP","2018-07-03","21:00 - 22:00","25.893","°C"
"TMP","2018-07-03","22:00 - 23:00","24.307","°C"
"TMP","2018-07-04","23:00 - 0:00","23.368","°C"
"TMP","2018-07-04","0:00 - 1:00","21.225","°C"
"TMP","2018-07-04","1:00 - 2:00","19.580","°C"
"TMP","2018-07-04","2:00 - 3:00","18.854","°C"
"TMP","2018-07-04","3:00 - 4:00","18.189","°C"
"TMP","2018-07-04","4:00 - 5:00","17.770","°C"
"TMP","2018-07-04","5:00 - 6:00","17.562","°C"
"TMP","2018-07-04","6:00 - 7:00","17.451","°C"
"TMP","2018-07-04","7:00 - 8:00","17.074","°C"
"TMP","2018-07-04","8:00 - 9:00","17.738","°C"
"TMP","2018-07-04","9:00 - 10:00","19.413","°C"
"TMP","2018-07-04","10:00 - 11:00","21.753","°C"
"TMP","2018-07-04","11:00 - 12:00","23.794","°C"
"TMP","2018-07-04","12:00 - 13:00","25.166","°C"
"TMP","2018-07-04","13:00 - 14:00","26.461","°C"
"TMP","2018-07-04","14:00 - 15:00","27.480","°C"
"TMP","2018-07-04","15:00 - 16:00","28.665","°C"
"TMP","2018-07-04","16:00 - 17:00","28.656","°C"
"TMP","2018-07-04","17:00 - 18:00","28.784","°C"
"TMP","2018-07-04","18:00 - 19:00","28.676","°C"
"TMP","2018-07-04","19:00 - 20:00","27.233","°C"
"TMP","2018-07-04","20:00 - 21:00","26.978","°C"
"TMP","2018-07-04","21:00 - 22:00","25.236","°C"
"TMP","2018-07-04","22:00 - 23:00","23.970","°C"
"TMP","2018-07-05","23:00 - 0:00","23.147","°C"
"TMP","2018-07-05","0:00 - 1:00","22.150","°C"
"TMP","2018-07-05","1:00 - 2:00","21.091","°C"
"TMP","2018-07-05","2:00 - 3:00","20.876","°C"
"TMP","2018-07-05","3:00 - 4:00","20.217","°C"
"TMP","2018-07-05","4:00 - 5:00","19.579","°C"
"TMP","2018-07-05","5:00 - 6:00","18.721","°C"
"TMP","2018-07-05","6:00 - 7:00","17.979","°C"
"TMP","2018-07-05","7:00 - 8:00","17.804","°C"
"TMP","2018-07-05","8:00 - 9:00","17.956","°C"
"TMP","2018-07-05","9:00 - 10:00","19.351","°C"
"TMP","2018-07-05","10:00 - 11:00","21.249","°C"
"TMP","2018-07-05","11:00 - 12:00","22.810","°C"
"TMP","2018-07-05","12:00 - 13:00","24.089","°C"
"TMP","2018-07-05","13:00 - 14:00","25.068","°C"
"TMP","2018-07-05","14:00 - 15:00","26.088","°C"
"TMP","2018-07-05","15:00 - 16:00","26.656","°C"
"TMP","2018-07-05","16:00 - 17:00","27.694","°C"
"TMP","2018-07-05","17:00 - 18:00","27.877","°C"
"TMP","2018-07-05","18:00 - 19:00","27.526","°C"
"TMP","2018-07-05","19:00 - 20:00","25.208","°C"
"TMP","2018-07-05","20:00 - 21:00","25.099","°C"
"TMP","2018-07-05","21:00 - 22:00","23.369","°C"
"TMP","2018-07-05","22:00 - 23:00","22.068","°C"
"TMP","2018-07-06","23:00 - 0:00","20.815","°C"
"TMP","2018-07-06","0:00 - 1:00","19.977","°C"
"TMP","2018-07-06","1:00 - 2:00","19.009","°C"
"TMP","2018-07-06","2:00 - 3:00","18.565","°C"
"TMP","2018-07-06","3:00 - 4:00","17.847","°C"
"TMP","2018-07-06","4:00 - 5:00","17.503","°C"
"TMP","2018-07-06","5:00 - 6:00","17.344","°C"
"TMP","2018-07-06","6:00 - 7:00","16.904","°C"
"TMP","2018-07-06","7:00 - 8:00","16.958","°C"
"TMP","2018-07-06","8:00 - 9:00","17.535","°C"
"TMP","2018-07-06","9:00 - 10:00","18.915","°C"
"TMP","2018-07-06","10:00 - 11:00","19.742","°C"
"TMP","2018-07-06","11:00 - 12:00","21.028","°C"
"TMP","2018-07-06","12:00 - 13:00","22.362","°C"
"TMP","2018-07-06","13:00 - 14:00","23.554","°C"
"TMP","2018-07-06","14:00 - 15:00","24.929","°C"
"TMP","2018-07-06","15:00 - 16:00","25.876","°C"
"TMP","2018-07-06","16:00 - 17:00","26.195","°C"
"TMP","2018-07-06","17:00 - 18:00","26.534","°C"
"TMP","2018-07-06","18:00 - 19:00","26.271","°C"
"TMP","2018-07-06","19:00 - 20:00","24.965","°C"
"TMP","2018-07-06","20:00 - 21:00","24.075","°C"
"TMP","2018-07-06","21:00 - 22:00","22.656","°C"
"TMP","2018-07-06","22:00 - 23:00","21.810","°C"
"TMP","2018-07-07","23:00 - 0:00","20.963","°C"
"TMP","2018-07-07","0:00 - 1:00","20.208","°C"
"TMP","2018-07-07","1:00 - 2:00","19.667","°C"
"TMP","2018-07-07","2:00 - 3:00","19.191","°C"
