"Parámetro","Fecha","Hora","Valor","Unidad"
"TMP","2018-05-01","23:00 - 0:00","24.162","°C"
"TMP","2018-05-02","23:00 - 0:00","21.231","°C"
"TMP","2018-05-02","0:00 - 1:00","20.644","°C"
"TMP","2018-05-02","1:00 - 2:00","20.379","°C"
"TMP","2018-05-02","2:00 - 3:00","19.935","°C"
"TMP","2018-05-02","3:00 - 4:00","19.848","°C"
"TMP","2018-05-02","4:00 - 5:00","19.699","°C"
"TMP","2018-05-02","5:00 - 6:00","19.727","°C"
"TMP","2018-05-02","6:00 - 7:00","19.504","°C"
"TMP","2018-05-02","7:00 - 8:00","18.962","°C"
"TMP","2018-05-02","8:00 - 9:00","19.454","°C"
"TMP","2018-05-02","9:00 - 10:00","20.359","°C"
"TMP","2018-05-02","10:00 - 11:00","22.224","°C"
"TMP","2018-05-02","11:00 - 12:00","24.408","°C"
"TMP","2018-05-02","12:00 - 13:00","26.576","°C"
"TMP","2018-05-02","13:00 - 14:00","27.517","°C"
"TMP","2018-05-02","14:00 - 15:00","28.853","°C"
"TMP","2018-05-02","15:00 - 16:00","29.740","°C"
"TMP","2018-05-02","16:00 - 17:00","30.459","°C"
"TMP","2018-05-02","17:00 - 18:00","30.495","°C"
"TMP","2018-05-02","18:00 - 19:00","30.393","°C"
"TMP","2018-05-02","19:00 - 20:00","29.612","°C"
"TMP","2018-05-02","20:00 - 21:00","28.169","°C"
"TMP","2018-05-02","21:00 - 22:00","26.502","°C"
"TMP","2018-05-02","22:00 - 23:00","21.998","°C"
"TMP","2018-05-03","23:00 - 0:00","19.431","°C"
"TMP","2018-05-03","0:00 - 1:00","19.109","°C"
"TMP","2018-05-03","1:00 - 2:00","18.706","°C"
"TMP","2018-05-03","2:00 - 3:00","18.434","°C"
"TMP","2018-05-03","3:00 - 4:00","18.851","°C"
"TMP","2018-05-03","4:00 - 5:00","18.805","°C"
"TMP","2018-05-03","5:00 - 6:00","18.693","°C"
"TMP","2018-05-03","6:00 - 7:00","18.167","°C"
"TMP","2018-05-03","7:00 - 8:00","17.903","°C"
"TMP","2018-05-03","8:00 - 9:00","18.688","°C"
"TMP","2018-05-03","9:00 - 10:00","20.797","°C"
"TMP","2018-05-03","10:00 - 11:00","22.415","°C"
"TMP","2018-05-03","11:00 - 12:00","24.212","°C"
"TMP","2018-05-03","12:00 - 13:00","25.696","°C"
"TMP","2018-05-03","13:00 - 14:00","26.712","°C"
"TMP","2018-05-03","14:00 - 15:00","28.282","°C"
"TMP","2018-05-03","15:00 - 16:00","27.193","°C"
"TMP","2018-05-03","16:00 - 17:00","26.683","°C"
"TMP","2018-05-03","17:00 - 18:00","27.321","°C"
"TMP","2018-05-03","18:00 - 19:00","28.389","°C"
"TMP","2018-05-03","19:00 - 20:00","27.610","°C"
"TMP","2018-05-03","20:00 - 21:00","26.658","°C"
"TMP","2018-05-03","21:00 - 22:00","24.549","°C"
"TMP","2018-05-03","22:00 - 23:00","21.678","°C"
"TMP","2018-05-04","23:00 - 0:00","20.922","°C"
"TMP","2018-05-04","0:00 - 1:00","21.127","°C"
"TMP","2018-05-04","1:00 - 2:00","21.096","°C"
"TMP","2018-05-04","2:00 - 3:00","20.630","°C"
"TMP","2018-05-04","3:00 - 4:00","20.423","°C"
"TMP","2018-05-04","4:00 - 5:00","20.172","°C"
"TMP","2018-05-04","5:00 - 6:00","19.779","°C"
"TMP","2018-05-04","6:00 - 7:00","19.236","°C"
"TMP","2018-05-04","7:00 - 8:00","19.207","°C"
"TMP","2018-05-04","8:00 - 9:00","19.856","°C"
"TMP","2018-05-04","9:00 - 10:00","21.543","°C"
"TMP","2018-05-04","10:00 - 11:00","22.438","°C"
"TMP","2018-05-04","11:00 - 12:00","23.620","°C"
"TMP","2018-05-04","12:00 - 13:00","25.155","°C"
"TMP","2018-05-04","13:00 - 14:00","26.724","°C"
"TMP","2018-05-04","14:00 - 15:00","30.075","°C"
"TMP","2018-05-04","15:00 - 16:00","29.004","°C"
"TMP","2018-05-04","16:00 - 17:00","28.779","°C"
"TMP","2018-05-04","17:00 - 18:00","28.312","°C"
"TMP","2018-05-04","18:00 - 19:00","28.484","°C"
"TMP","2018-05-04","19:00 - 20:00","28.534","°C"
"TMP","2018-05-04","20:00 - 21:00","26.268","°C"
"TMP","2018-05-04","21:00 - 22:00","24.266","°C"
"TMP","2018-05-04","22:00 - 23:00","24.119","°C"
"TMP","2018-05-05","23:00 - 0:00","22.510","°C"
"TMP","2018-05-05","0:00 - 1:00","20.117","°C"
"TMP","2018-05-05","1:00 - 2:00","19.748","°C"
"TMP","2018-05-05","2:00 - 3:00","19.429","°C"
"TMP","2018-05-05","3:00 - 4:00","19.202","°C"
"TMP","2018-05-05","4:00 - 5:00","17.858","°C"
"TMP","2018-05-05","5:00 - 6:00","16.680","°C"
"TMP","2018-05-05","6:00 - 7:00","16.426","°C"
"TMP","2018-05-05","7:00 - 8:00","16.499","°C"
"TMP","2018-05-05","8:00 - 9:00","17.865","°C"
"TMP","2018-05-05","9:00 - 10:00","18.985","°C"
"TMP","2018-05-05","10:00 - 11:00","20.959","°C"
"TMP","2018-05-05","11:00 - 12:00","22.417","°C"
"TMP","2018-05-05","12:00 - 13:00","23.834","°C"
"TMP","2018-05-05","13:00 - 14:00","25.418","°C"
"TMP","2018-05-05","14:00 - 15:00","26.786","°C"
"TMP","2018-05-05","15:00 - 16:00","27.709","°C"
"TMP","2018-05-05","16:00 - 17:00","28.024","°C"
"TMP","2018-05-05","17:00 - 18:00","27.784","°C"
"TMP","2018-05-05","18:00 - 19:00","25.636","°C"
"TMP","2018-05-05","19:00 - 20:00","23.713","°C"
"TMP","2018-05-05","20:00 - 21:00","22.315","°C"
"TMP","2018-05-05","21:00 - 22:00","20.865","°C"
"TMP","2018-05-05","22:00 - 23:00","18.940","°C"
"TMP","2018-05-06","23:00 - 0:00","18.012","°C"
"TMP","2018-05-06","0:00 - 1:00","17.054","°C"
"TMP","2018-05-06","1:00 - 2:00","16.824","°C"
"TMP","2018-05-06","2:00 - 3:00","16.795","°C"
"TMP","2018-05-06","3:00 - 4:00","16.564","°C"
"TMP","2018-05-06","4:00 - 5:00","16.849","°C"
"TMP","2018-05-06","5:00 - 6:00","18.240","°C"
"TMP","2018-05-06","6:00 - 7:00","16.227","°C"
"TMP","2018-05-06","7:00 - 8:00","16.445","°C"
"TMP","2018-05-06","8:00 - 9:00","16.888","°C"
"TMP","2018-05-06","9:00 - 10:00","18.158","°C"
"TMP","2018-05-06","10:00 - 11:00","19.930","°C"
"TMP","2018-05-06","11:00 - 12:00","21.803","°C"
"TMP","2018-05-06","12:00 - 13:00","21.930","°C"
"TMP","2018-05-06","13:00 - 14:00","21.982","°C"
"TMP","2018-05-06","14:00 - 15:00","23.155","°C"
"TMP","2018-05-06","15:00 - 16:00","23.872","°C"
"TMP","2018-05-06","16:00 - 17:00","24.144","°C"
"TMP","2018-05-06","17:00 - 18:00","24.491","°C"
"TMP","2018-05-06","18:00 - 19:00","24.616","°C"
"TMP","2018-05-06","19:00 - 20:00","24.293","°C"
"TMP","2018-05-07","23:00 - 0:00","21.146","°C"
"TMP","2018-05-07","0:00 - 1:00","19.324","°C"
"TMP","2018-05-07","1:00 - 2:00","19.027","°C"
"TMP","2018-05-07","2:00 - 3:00","18.120","°C"
"TMP","2018-05-07","3:00 - 4:00","17.102","°C"
"TMP","2018-05-07","4:00 - 5:00","18.381","°C"
"TMP","2018-05-07","5:00 - 6:00","16.467","°C"
"TMP","2018-05-07","6:00 - 7:00","16.516","°C"
