"Parámetro","Fecha","Hora","Valor","Unidad"
"TMP","2018-10-01","23:00 - 0:00","23.495","°C"
"TMP","2018-10-02","23:00 - 0:00","21.998","°C"
"TMP","2018-10-02","0:00 - 1:00","22.680","°C"
"TMP","2018-10-02","1:00 - 2:00","23.603","°C"
"TMP","2018-10-02","2:00 - 3:00","17.657","°C"
"TMP","2018-10-02","3:00 - 4:00","21.936","°C"
"TMP","2018-10-02","4:00 - 5:00","18.629","°C"
"TMP","2018-10-02","5:00 - 6:00","19.141","°C"
"TMP","2018-10-02","6:00 - 7:00","18.002","°C"
"TMP","2018-10-02","7:00 - 8:00","21.289","°C"
"TMP","2018-10-02","8:00 - 9:00","23.657","°C"
"TMP","2018-10-02","9:00 - 10:00","20.002","°C"
"TMP","2018-10-02","10:00 - 11:00","22.013","°C"
"TMP","2018-10-02","11:00 - 12:00","24.694","°C"
"TMP","2018-10-02","12:00 - 13:00","23.620","°C"
"TMP","2018-10-02","13:00 - 14:00","26.220","°C"
"TMP","2018-10-02","14:00 - 15:00","23.791","°C"
"TMP","2018-10-02","15:00 - 16:00","30.763","°C"
"TMP","2018-10-02","16:00 - 17:00","23.307","°C"
"TMP","2018-10-02","17:00 - 18:00","40.422","°C"
"TMP","2018-10-02","18:00 - 19:00","29.429","°C"
"TMP","2018-10-02","19:00 - 20:00","30.205","°C"
"TMP","2018-10-02","20:00 - 21:00","26.493","°C"
"TMP","2018-10-02","21:00 - 22:00","26.525","°C"
"TMP","2018-10-02","22:00 - 23:00","22.484","°C"
"TMP","2018-10-03","23:00 - 0:00","22.821","°C"
"TMP","2018-10-03","0:00 - 1:00","23.871","°C"
"TMP","2018-10-03","1:00 - 2:00","21.924","°C"
"TMP","2018-10-03","2:00 - 3:00","22.424","°C"
"TMP","2018-10-03","3:00 - 4:00","22.201","°C"
"TMP","2018-10-03","4:00 - 5:00","16.509","°C"
"TMP","2018-10-03","5:00 - 6:00","21.316","°C"
"TMP","2018-10-03","6:00 - 7:00","17.115","°C"
"TMP","2018-10-03","7:00 - 8:00","15.632","°C"
"TMP","2018-10-03","8:00 - 9:00","25.971","°C"
"TMP","2018-10-03","9:00 - 10:00","18.851","°C"
"TMP","2018-10-03","10:00 - 11:00","21.439","°C"
"TMP","2018-10-03","11:00 - 12:00","25.652","°C"
"TMP","2018-10-03","12:00 - 13:00","27.049","°C"
"TMP","2018-10-03","13:00 - 14:00","23.714","°C"
"TMP","2018-10-03","14:00 - 15:00","30.368","°C"
"TMP","2018-10-03","15:00 - 16:00","29.369","°C"
"TMP","2018-10-03","16:00 - 17:00","27.560","°C"
"TMP","2018-10-03","17:00 - 18:00","29.982","°C"
"TMP","2018-10-03","18:00 - 19:00","30.024","°C"
"TMP","2018-10-03","19:00 - 20:00","28.584","°C"
"TMP","2018-10-03","20:00 - 21:00","25.124","°C"
"TMP","2018-10-03","21:00 - 22:00","24.297","°C"
"TMP","2018-10-03","22:00 - 23:00","23.829","°C"
"TMP","2018-10-04","23:00 - 0:00","22.570","°C"
"TMP","2018-10-04","0:00 - 1:00","21.234","°C"
"TMP","2018-10-04","1:00 - 2:00","21.462","°C"
"TMP","2018-10-04","2:00 - 3:00","20.333","°C"
"TMP","2018-10-04","3:00 - 4:00","19.476","°C"
"TMP","2018-10-04","4:00 - 5:00","21.055","°C"
"TMP","2018-10-04","5:00 - 6:00","21.073","°C"
"TMP","2018-10-04","6:00 - 7:00","21.576","°C"
"TMP","2018-10-04","7:00 - 8:00","16.350","°C"
"TMP","2018-10-04","8:00 - 9:00","20.495","°C"
"TMP","2018-10-04","9:00 - 10:00","20.523","°C"
"TMP","2018-10-04","10:00 - 11:00","19.625","°C"
"TMP","2018-10-04","11:00 - 12:00","24.593","°C"
"TMP","2018-10-04","12:00 - 13:00","25.230","°C"
"TMP","2018-10-04","13:00 - 14:00","30.726","°C"
"TMP","2018-10-04","14:00 - 15:00","29.659","°C"
"TMP","2018-10-04","15:00 - 16:00","30.764","°C"
"TMP","2018-10-04","16:00 - 17:00","29.556","°C"
"TMP","2018-10-04","17:00 - 18:00","29.908","°C"
"TMP","2018-10-04","18:00 - 19:00","26.960","°C"
"TMP","2018-10-04","19:00 - 20:00","30.041","°C"
"TMP","2018-10-04","20:00 - 21:00","28.585","°C"
"TMP","2018-10-04","21:00 - 22:00","25.371","°C"
"TMP","2018-10-04","22:00 - 23:00","22.013","°C"
"TMP","2018-10-05","23:00 - 0:00","21.600","°C"
"TMP","2018-10-05","0:00 - 1:00","24.995","°C"
"TMP","2018-10-05","1:00 - 2:00","20.866","°C"
"TMP","2018-10-05","2:00 - 3:00","20.848","°C"
"TMP","2018-10-05","3:00 - 4:00","21.855","°C"
"TMP","2018-10-05","4:00 - 5:00","19.393","°C"
"TMP","2018-10-05","5:00 - 6:00","22.950","°C"
"TMP","2018-10-05","6:00 - 7:00","22.667","°C"
"TMP","2018-10-05","7:00 - 8:00","16.207","°C"
"TMP","2018-10-05","8:00 - 9:00","24.443","°C"
"TMP","2018-10-05","9:00 - 10:00","22.466","°C"
"TMP","2018-10-05","10:00 - 11:00","22.184","°C"
"TMP","2018-10-05","11:00 - 12:00","22.376","°C"
"TMP","2018-10-05","12:00 - 13:00","20.482","°C"
"TMP","2018-10-05","13:00 - 14:00","33.407","°C"
"TMP","2018-10-05","14:00 - 15:00","29.817","°C"
"TMP","2018-10-05","15:00 - 16:00","32.438","°C"
"TMP","2018-10-05","16:00 - 17:00","30.196","°C"
"TMP","2018-10-05","17:00 - 18:00","31.188","°C"
"TMP","2018-10-05","18:00 - 19:00","32.657","°C"
"TMP","2018-10-05","19:00 - 20:00","34.231","°C"
"TMP","2018-10-05","20:00 - 21:00","24.972","°C"
"TMP","2018-10-05","21:00 - 22:00","25.386","°C"
"TMP","2018-10-05","22:00 - 23:00","26.117","°C"
"TMP","2018-10-06","23:00 - 0:00","19.765","°C"
"TMP","2018-10-06","0:00 - 1:00","23.067","°C"
"TMP","2018-10-06","1:00 - 2:00","19.267","°C"
"TMP","2018-10-06","2:00 - 3:00","24.252","°C"
"TMP","2018-10-06","3:00 - 4:00","26.271","°C"
"TMP","2018-10-06","4:00 - 5:00","18.787","°C"
"TMP","2018-10-06","5:00 - 6:00","20.363","°C"
"TMP","2018-10-06","6:00 - 7:00","16.162","°C"
"TMP","2018-10-06","7:00 - 8:00","16.008","°C"
"TMP","2018-10-06","8:00 - 9:00","21.802","°C"
"TMP","2018-10-06","9:00 - 10:00","22.351","°C"
"TMP","2018-10-06","10:00 - 11:00","23.945","°C"
"TMP","2018-10-06","11:00 - 12:00","22.774","°C"
"TMP","2018-10-06","12:00 - 13:00","24.230","°C"
"TMP","2018-10-06","13:00 - 14:00","25.865","°C"
"TMP","2018-10-06","14:00 - 15:00","24.999","°C"
"TMP","2018-10-06","15:00 - 16:00","29.932","°C"
"TMP","2018-10-06","16:00 - 17:00","23.314","°C"
"TMP","2018-10-06","17:00 - 18:00","25.189","°C"
"TMP","2018-10-06","18:00 - 19:00","33.710","°C"
"TMP","2018-10-06","19:00 - 20:00","24.006","°C"
"TMP","2018-10-06","20:00 - 21:00","22.247","°C"
"TMP","2018-10-06","21:00 - 22:00","24.623","°C"
"TMP","2018-10-06","22:00 - 23:00","18.226","°C"
"TMP","2018-10-07","23:00 - 0:00","19.059","°C"
"TMP","2018-10-07","0:00 - 1:00","20.670","°C"
"TMP","2018-10-07","1:00 - 2:00","23.429","°C"
"TMP","2018-10-07","3:00 - 4:00","20.099","°C"
"TMP","2018-10-07","4:00 - 5:00","23.672","°C"
"TMP","2018-10-07","5:00 - 6:00","22.578","°C"
"TMP","2018-10-07","6:00 - 7:00","22.995","°C"
"TMP","2018-10-07","7:00 - 8:00","19.469","°C"
"TMP","2018-10-07","8:00 - 9:00","17.941","°C"
"TMP","2018-10-07","9:00 - 10:00","17.416","°C"
"TMP","2018-10-07","10:00 - 11:00","21.480","°C"
"TMP","2018-10-07","11:00 - 12:00","17.047","°C"
"TMP","2018-10-07","12:00 - 13:00","19.032","°C"
"TMP","2018-10-07","13:00 - 14:00","25.439","°C"
"TMP","2018-10-07","14:00 - 15:00","27.148","°C"
"TMP","2018-10-07","15:00 - 16:00","24.960","°C"
"TMP","2018-10-07","16:00 - 17:00","30.345","°C"
"TMP","2018-10-07","17:00 - 18:00","28.534","°C"
"TMP","2018-10-07","18:00 - 19:00","26.478","°C"
"TMP","2018-10-07","19:00 - 20:00","23.176","°C"
"TMP","2018-10-07","20:00 - 21:00","32.219","°C"
"TMP","2018-10-07","21:00 - 22:00","22.957","°C"
"TMP","2018-10-07","22:00 - 23:00","24.392","°C"
"TMP","2018-10-08","23:00 - 0:00","21.972","°C"
"TMP","2018-10-08","0:00 - 1:00","25.472","°C"
"TMP","2018-10-09","23:00 - 0:00","24.730","°C"
"TMP","2018-10-09","0:00 - 1:00","27.551","°C"
"TMP","2018-10-09","1:00 - 2:00","19.817","°C"
"TMP","2018-10-09","2:00 - 3:00","17.151","°C"
"TMP","2018-10-09","3:00 - 4:00","19.623","°C"
"TMP","2018-10-09","4:00 - 5:00","17.968","°C"
"TMP","2018-10-09","5:00 - 6:00","18.100","°C"
"TMP","2018-10-09","6:00 - 7:00","17.531","°C"
"TMP","2018-10-09","7:00 - 8:00","19.009","°C"
"TMP","2018-10-09","8:00 - 9:00","19.026","°C"
"TMP","2018-10-09","9:00 - 10:00","20.842","°C"
"TMP","2018-10-09","10:00 - 11:00","15.593","°C"
"TMP","2018-10-09","11:00 - 12:00","17.546","°C"
"TMP","2018-10-10","23:00 - 0:00","27.559","°C"
"TMP","2018-10-10","0:00 - 1:00","16.780","°C"
"TMP","2018-10-10","1:00 - 2:00","24.094","°C"
"TMP","2018-10-10","2:00 - 3:00","17.901","°C"
"TMP","2018-10-10","3:00 - 4:00","21.917","°C"
"TMP","2018-10-10","4:00 - 5:00","19.199","°C"
"TMP","2018-10-10","5:00 - 6:00","18.327","°C"
"TMP","2018-10-10","6:00 - 7:00","13.454","°C"
"TMP","2018-10-10","7:00 - 8:00","14.437","°C"
"TMP","2018-10-10","8:00 - 9:00","15.746","°C"
"TMP","2018-10-10","9:00 - 10:00","13.472","°C"
"TMP","2018-10-10","10:00 - 11:00","18.345","°C"
"TMP","2018-10-10","11:00 - 12:00","19.094","°C"
"TMP","2018-10-10","12:00 - 13:00","24.429","°C"
"TMP","2018-10-10","13:00 - 14:00","21.193","°C"
"TMP","2018-10-10","14:00 - 15:00","28.505","°C"
"TMP","2018-10-10","15:00 - 16:00","27.858","°C"
"TMP","2018-10-10","16:00 - 17:00","29.334","°C"
"TMP","2018-10-10","17:00 - 18:00","27.838","°C"
"TMP","2018-10-10","18:00 - 19:00","27.115","°C"
"TMP","2018-10-10","19:00 - 20:00","27.406","°C"
"TMP","2018-10-10","20:00 - 21:00","26.837","°C"
"TMP","2018-10-10","21:00 - 22:00","26.641","°C"
"TMP","2018-10-10","22:00 - 23:00","21.774","°C"
"TMP","2018-10-11","23:00 - 0:00","23.627","°C"
"TMP","2018-10-11","0:00 - 1:00","20.269","°C"
"TMP","2018-10-11","1:00 - 2:00","21.864","°C"
"TMP","2018-10-11","2:00 - 3:00","17.267","°C"
"TMP","2018-10-11","3:00 - 4:00","16.258","°C"
"TMP","2018-10-11","4:00 - 5:00","19.894","°C"
"TMP","2018-10-11","5:00 - 6:00","16.195","°C"
"TMP","2018-10-11","6:00 - 7:00","17.457","°C"
"TMP","2018-10-11","7:00 - 8:00","15.029","°C"
"TMP","2018-10-11","8:00 - 9:00","15.618","°C"
"TMP","2018-10-11","9:00 - 10:00","16.226","°C"
"TMP","2018-10-11","10:00 - 11:00","18.325","°C"
"TMP","2018-10-11","11:00 - 12:00","20.836","°C"
"TMP","2018-10-11","12:00 - 13:00","22.556","°C"
"TMP","2018-10-11","13:00 - 14:00","24.447","°C"
"TMP","2018-10-11","14:00 - 15:00","25.448","°C"
"TMP","2018-10-11","15:00 - 16:00","27.705","°C"
"TMP","2018-10-11","16:00 - 17:00","27.732","°C"
"TMP","2018-10-11","17:00 - 18:00","27.550","°C"
"TMP","2018-10-11","18:00 - 19:00","29.032","°C"
"TMP","2018-10-11","19:00 - 20:00","27.366","°C"
"TMP","2018-10-11","20:00 - 21:00","25.019","°C"
"TMP","2018-10-11","21:00 - 22:00","24.927","°C"
"TMP","2018-10-11","22:00 - 23:00","23.906","°C"
"TMP","2018-10-12","23:00 - 0:00","25.141","°C"
"TMP","2018-10-12","0:00 - 1:00","24.048","°C"
"TMP","2018-10-12","1:00 - 2:00","21.270","°C"
"TMP","2018-10-12","2:00 - 3:00","20.130","°C"
"TMP","2018-10-12","3:00 - 4:00","20.442","°C"
"TMP","2018-10-12","4:00 - 5:00","19.345","°C"
"TMP","2018-10-12","5:00 - 6:00","25.061","°C"
"TMP","2018-10-12","6:00 - 7:00","20.863","°C"
"TMP","2018-10-12","7:00 - 8:00","18.702","°C"
"TMP","2018-10-12","8:00 - 9:00","21.941","°C"
"TMP","2018-10-13","23:00 - 0:00","26.468","°C"
"TMP","2018-10-13","0:00 - 1:00","20.550","°C"
"TMP","2018-10-13","1:00 - 2:00","22.080","°C"
"TMP","2018-10-13","2:00 - 3:00","25.493","°C"
"TMP","2018-10-13","3:00 - 4:00","21.227","°C"
"TMP","2018-10-13","4:00 - 5:00","22.308","°C"
"TMP","2018-10-13","5:00 - 6:00","18.645","°C"
"TMP","2018-10-13","6:00 - 7:00","18.910","°C"
"TMP","2018-10-13","7:00 - 8:00","17.504","°C"
"TMP","2018-10-13","8:00 - 9:00","20.154","°C"
"TMP","2018-10-13","9:00 - 10:00","19.668","°C"
"TMP","2018-10-13","10:00 - 11:00","21.109","°C"
"TMP","2018-10-13","11:00 - 12:00","23.471","°C"
"TMP","2018-10-13","12:00 - 13:00","22.904","°C"
"TMP","2018-10-13","13:00 - 14:00","24.873","°C"
"TMP","2018-10-13","14:00 - 15:00","28.107","°C"
"TMP","2018-10-13","15:00 - 16:00","30.190","°C"
"TMP","2018-10-13","16:00 - 17:00","27.479","°C"
"TMP","2018-10-13","17:00 - 18:00","28.026","°C"
"TMP","2018-10-13","18:00 - 19:00","28.065","°C"
"TMP","2018-10-14","23:00 - 0:00","23.991","°C"
"TMP","2018-10-14","0:00 - 1:00","22.865","°C"
"TMP","2018-10-14","1:00 - 2:00","28.031","°C"
"TMP","2018-10-14","2:00 - 3:00","24.487","°C"
"TMP","2018-10-14","3:00 - 4:00","20.383","°C"
"TMP","2018-10-14","4:00 - 5:00","28.427","°C"
"TMP","2018-10-14","5:00 - 6:00","24.686","°C"
"TMP","2018-10-14","6:00 - 7:00","23.844","°C"
"TMP","2018-10-14","7:00 - 8:00","19.154","°C"
"TMP","2018-10-14","8:00 - 9:00","14.126","°C"
"TMP","2018-10-14","9:00 - 10:00","19.458","°C"
"TMP","2018-10-14","10:00 - 11:00","19.801","°C"
"TMP","2018-10-14","11:00 - 12:00","22.654","°C"
"TMP","2018-10-14","12:00 - 13:00","21.956","°C"
"TMP","2018-10-14","13:00 - 14:00","22.041","°C"
"TMP","2018-10-14","14:00 - 15:00","23.898","°C"
"TMP","2018-10-14","15:00 - 16:00","26.898","°C"
"TMP","2018-10-14","16:00 - 17:00","29.302","°C"
"TMP","2018-10-14","17:00 - 18:00","25.897","°C"
"TMP","2018-10-14","18:00 - 19:00","25.953","°C"
"TMP","2018-10-14","19:00 - 20:00","24.869","°C"
"TMP","2018-10-14","20:00 - 21:00","24.186","°C"
"TMP","2018-10-14","21:00 - 22:00","22.641","°C"
"TMP","2018-10-14","22:00 - 23:00","24.076","°C"
"TMP","2018-10-15","23:00 - 0:00","22.146","°C"
"TMP","2018-10-15","0:00 - 1:00","20.327","°C"
"TMP","2018-10-15","1:00 - 2:00","23.883","°C"
"TMP","2018-10-15","2:00 - 3:00","20.866","°C"
"TMP","2018-10-15","3:00 - 4:00","19.645","°C"
"TMP","2018-10-15","4:00 - 5:00","20.612","°C"
"TMP","2018-10-15","5:00 - 6:00","18.706","°C"
"TMP","2018-10-15","6:00 - 7:00","18.098","°C"
"TMP","2018-10-15","7:00 - 8:00","19.976","°C"
"TMP","2018-10-15","8:00 - 9:00","17.531","°C"
"TMP","2018-10-15","9:00 - 10:00","19.950","°C"
"TMP","2018-10-15","10:00 - 11:00","20.895","°C"
"TMP","2018-10-15","11:00 - 12:00","21.988","°C"
"TMP","2018-10-15","12:00 - 13:00","23.258","°C"
"TMP","2018-10-15","13:00 - 14:00","26.212","°C"
"TMP","2018-10-15","14:00 - 15:00","23.979","°C"
"TMP","2018-10-15","15:00 - 16:00","24.901","°C"
"TMP","2018-10-15","16:00 - 17:00","24.976","°C"
"TMP","2018-10-15","17:00 - 18:00","27.884","°C"
"TMP","2018-10-15","18:00 - 19:00","32.145","°C"
"TMP","2018-10-15","19:00 - 20:00","30.272","°C"
"TMP","2018-10-15","20:00 - 21:00","35.790","°C"
"TMP","2018-10-15","21:00 - 22:00","20.623","°C"
"TMP","2018-10-15","22:00 - 23:00","24.821","°C"
"TMP","2018-10-16","23:00 - 0:00","22.455","°C"
"TMP","2018-10-16","0:00 - 1:00","23.546","°C"
"TMP","2018-10-16","1:00 - 2:00","17.919","°C"
"TMP","2018-10-16","2:00 - 3:00","21.064","°C"
"TMP","2018-10-16","3:00 - 4:00","19.494","°C"
"TMP","2018-10-16","4:00 - 5:00","23.046","°C"
"TMP","2018-10-16","5:00 - 6:00","25.373","°C"
"TMP","2018-10-16","6:00 - 7:00","18.570","°C"
"TMP","2018-10-16","7:00 - 8:00","21.730","°C"
"TMP","2018-10-16","8:00 - 9:00","24.544","°C"
"TMP","2018-10-16","9:00 - 10:00","21.632","°C"
"TMP","2018-10-16","10:00 - 11:00","20.157","°C"
"TMP","2018-10-16","11:00 - 12:00","22.744","°C"
"TMP","2018-10-16","12:00 - 13:00","31.347","°C"
"TMP","2018-10-16","13:00 - 14:00","25.931","°C"
"TMP","2018-10-16","14:00 - 15:00","31.564","°C"
"TMP","2018-10-17","23:00 - 0:00","25.334","°C"
"TMP","2018-10-17","0:00 - 1:00","19.493","°C"
"TMP","2018-10-17","1:00 - 2:00","17.653","°C"
"TMP","2018-10-17","2:00 - 3:00","16.201","°C"
"TMP","2018-10-17","3:00 - 4:00","19.018","°C"
"TMP","2018-10-17","4:00 - 5:00","25.469","°C"
"TMP","2018-10-17","5:00 - 6:00","20.684","°C"
"TMP","2018-10-17","6:00 - 7:00","17.354","°C"
"TMP","2018-10-17","7:00 - 8:00","19.867","°C"
"TMP","2018-10-17","8:00 - 9:00","17.607","°C"
"TMP","2018-10-17","9:00 - 10:00","22.148","°C"
"TMP","2018-10-17","10:00 - 11:00","22.293","°C"
"TMP","2018-10-17","11:00 - 12:00","20.841","°C"
"TMP","2018-10-17","12:00 - 13:00","21.870","°C"
"TMP","2018-10-17","13:00 - 14:00","25.128","°C"
"TMP","2018-10-17","14:00 - 15:00","30.976","°C"
"TMP","2018-10-17","15:00 - 16:00","26.183","°C"
"TMP","2018-10-17","16:00 - 17:00","31.178","°C"
"TMP","2018-10-17","17:00 - 18:00","28.364","°C"
"TMP","2018-10-17","18:00 - 19:00","22.380","°C"
"TMP","2018-10-17","19:00 - 20:00","25.788","°C"
"TMP","2018-10-17","20:00 - 21:00","27.941","°C"
"TMP","2018-10-17","21:00 - 22:00","20.929","°C"
"TMP","2018-10-17","22:00 - 23:00","20.836","°C"
"TMP","2018-10-18","23:00 - 0:00","21.428","°C"
"TMP","2018-10-18","0:00 - 1:00","17.791","°C"
"TMP","2018-10-18","1:00 - 2:00","23.158","°C"
"TMP","2018-10-19","23:00 - 0:00","21.789","°C"
"TMP","2018-10-19","0:00 - 1:00","17.552","°C"
"TMP","2018-10-19","1:00 - 2:00","19.941","°C"
"TMP","2018-10-19","2:00 - 3:00","23.284","°C"
"TMP","2018-10-19","3:00 - 4:00","20.332","°C"
"TMP","2018-10-19","4:00 - 5:00","19.243","°C"
"TMP","2018-10-19","5:00 - 6:00","22.158","°C"
"TMP","2018-10-19","6:00 - 7:00","19.130","°C"
"TMP","2018-10-19","7:00 - 8:00","15.014","°C"
"TMP","2018-10-19","8:00 - 9:00","18.065","°C"
"TMP","2018-10-19","9:00 - 10:00","19.801","°C"
"TMP","2018-10-19","10:00 - 11:00","24.745","°C"
"TMP","2018-10-19","11:00 - 12:00","25.235","°C"
"TMP","2018-10-19","12:00 - 13:00","21.444","°C"
"TMP","2018-10-19","13:00 - 14:00","25.776","°C"
"TMP","2018-10-19","14:00 - 15:00","30.955","°C"
"TMP","2018-10-19","15:00 - 16:00","26.727","°C"
"TMP","2018-10-19","16:00 - 17:00","30.210","°C"
"TMP","2018-10-19","17:00 - 18:00","25.354","°C"
"TMP","2018-10-19","18:00 - 19:00","30.117","°C"
