"Parámetro","Fecha","Hora","Valor","Unidad"
"TMP","2019-06-01","23:00 - 0:00","25.944","°C"
"TMP","2019-06-01","0:00 - 1:00","24.932","°C"
"TMP","2019-06-01","1:00 - 2:00","24.202","°C"
"TMP","2019-06-01","2:00 - 3:00","23.438","°C"
"TMP","2019-06-01","3:00 - 4:00","22.340","°C"
"TMP","2019-06-01","4:00 - 5:00","21.109","°C"
"TMP","2019-06-01","5:00 - 6:00","20.245","°C"
"TMP","2019-06-01","6:00 - 7:00","19.852","°C"
"TMP","2019-06-01","7:00 - 8:00","20.036","°C"
"TMP","2019-06-01","8:00 - 9:00","21.042","°C"
"TMP","2019-06-01","9:00 - 10:00","22.439","°C"
"TMP","2019-06-01","10:00 - 11:00","24.120","°C"
"TMP","2019-06-01","11:00 - 12:00","26.006","°C"
"TMP","2019-06-01","12:00 - 13:00","27.474","°C"
"TMP","2019-06-01","13:00 - 14:00","28.584","°C"
"TMP","2019-06-01","14:00 - 15:00","30.378","°C"
"TMP","2019-06-01","15:00 - 16:00","31.464","°C"
"TMP","2019-06-01","16:00 - 17:00","32.063","°C"
"TMP","2019-06-01","17:00 - 18:00","31.758","°C"
"TMP","2019-06-01","18:00 - 19:00","31.622","°C"
"TMP","2019-06-01","19:00 - 20:00","30.498","°C"
"TMP","2019-06-01","20:00 - 21:00","28.981","°C"
"TMP","2019-06-01","21:00 - 22:00","27.210","°C"
"TMP","2019-06-01","22:00 - 23:00","25.913","°C"
"TMP","2019-06-02","23:00 - 0:00","24.828","°C"
"TMP","2019-06-02","0:00 - 1:00","23.820","°C"
"TMP","2019-06-02","1:00 - 2:00","23.150","°C"
"TMP","2019-06-02","2:00 - 3:00","22.592","°C"
"TMP","2019-06-02","3:00 - 4:00","21.930","°C"
"TMP","2019-06-02","4:00 - 5:00","21.434","°C"
"TMP","2019-06-02","5:00 - 6:00","20.507","°C"
"TMP","2019-06-02","6:00 - 7:00","19.304","°C"
"TMP","2019-06-02","7:00 - 8:00","19.064","°C"
"TMP","2019-06-02","8:00 - 9:00","20.372","°C"
"TMP","2019-06-02","9:00 - 10:00","22.459","°C"
"TMP","2019-06-02","10:00 - 11:00","23.963","°C"
"TMP","2019-06-02","11:00 - 12:00","25.244","°C"
"TMP","2019-06-02","12:00 - 13:00","27.352","°C"
"TMP","2019-06-02","13:00 - 14:00","28.830","°C"
"TMP","2019-06-02","14:00 - 15:00","29.371","°C"
"TMP","2019-06-02","15:00 - 16:00","30.855","°C"
"TMP","2019-06-02","16:00 - 17:00","31.522","°C"
"TMP","2019-06-02","17:00 - 18:00","30.777","°C"
"TMP","2019-06-02","18:00 - 19:00","30.604","°C"
"TMP","2019-06-02","19:00 - 20:00","26.115","°C"
"TMP","2019-06-02","20:00 - 21:00","23.375","°C"
"TMP","2019-06-02","21:00 - 22:00","21.600","°C"
"TMP","2019-06-02","22:00 - 23:00","21.256","°C"
"TMP","2019-06-03","23:00 - 0:00","21.246","°C"
"TMP","2019-06-03","0:00 - 1:00","21.791","°C"
"TMP","2019-06-03","1:00 - 2:00","22.037","°C"
"TMP","2019-06-03","2:00 - 3:00","20.954","°C"
"TMP","2019-06-03","3:00 - 4:00","20.181","°C"
"TMP","2019-06-03","4:00 - 5:00","20.192","°C"
"TMP","2019-06-03","5:00 - 6:00","20.037","°C"
"TMP","2019-06-03","6:00 - 7:00","19.858","°C"
"TMP","2019-06-03","7:00 - 8:00","19.671","°C"
"TMP","2019-06-03","8:00 - 9:00","20.504","°C"
"TMP","2019-06-03","9:00 - 10:00","22.345","°C"
"TMP","2019-06-03","10:00 - 11:00","23.489","°C"
"TMP","2019-06-03","11:00 - 12:00","25.338","°C"
"TMP","2019-06-03","12:00 - 13:00","26.573","°C"
"TMP","2019-06-03","13:00 - 14:00","27.760","°C"
"TMP","2019-06-03","14:00 - 15:00","29.140","°C"
"TMP","2019-06-03","15:00 - 16:00","30.357","°C"
"TMP","2019-06-03","16:00 - 17:00","31.361","°C"
"TMP","2019-06-03","17:00 - 18:00","32.244","°C"
"TMP","2019-06-03","18:00 - 19:00","32.286","°C"
